中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
姜震昊,Jiang zhenhao,姜大龙,汉族,内地,1988-10-12,山东,182CM,76KG,B型,天秤座,北京电影学院,演员,紫骏影视文化传媒集团,姜震昊的新浪微博,《秀丽江山之长歌行》《重生丽人》,叶思淼,https://image.ijq.tv/201505/07/16-06-37-37-8.jpg,images/16-06-37-37-8.jpg,姜震昊,https://www.ijq.tv/mingxing/2136.html,https://image.ijq.tv/201505/07/16-06-37-37-8.jpg
李必模,,,汉族,内地,1974-6-26,首尔,,70KG,B型,巨蟹座,首尔艺术大学、汉阳大学,演员,JUST U,,《学校2015》《松药店的儿子们》,搭档宋智孝,https://image.ijq.tv/201505/07/15-52-06-43-13.jpg,images/15-52-06-43-13.jpg,李必模,https://www.ijq.tv/mingxing/2134.html,https://image.ijq.tv/201505/07/15-52-06-43-13.jpg
许媛媛,Vivian,媛媛,汉族,内地,1989-2-1,浙江温州,164CM,50KG,A型,水瓶座,南京艺术学院,演员,北京麒凰晟世文化传媒有限公司,许媛媛的新浪微博,《民国恩仇录》《家有喜妇》《门巴将军》,陈小春 贾乃亮,https://image.ijq.tv/201505/07/15-49-21-50-12.jpg,images/15-49-21-50-12.jpg,许媛媛,https://www.ijq.tv/mingxing/2135.html,https://image.ijq.tv/201505/07/15-49-21-50-12.jpg
叶思淼,samira,,汉族,内地,1981-7-27,西安,171CM,52KG,B型,狮子座,北京艺术学院,演员,紫骏影视传媒集团,叶思淼的新浪微博,《重生丽人》《烽火佳人》,李小璐 王妍之,https://image.ijq.tv/201505/07/15-51-46-16-8.jpg,images/15-51-46-16-8.jpg,叶思淼,https://www.ijq.tv/mingxing/2133.html,https://image.ijq.tv/201505/07/15-51-46-16-8.jpg
师春玲,Shi chunling,,汉族,内地,1976-2-16,北京,168CM,55KG,B型,白羊座,中央戏剧学院,演员,爱星娱乐艺人经纪有限公司,,《天下盐商》《剧场》《有种你爱我》,张萌 王妍之,https://image.ijq.tv/201505/07/15-33-27-86-8.jpg,images/15-33-27-86-8.jpg,师春玲,https://www.ijq.tv/mingxing/2132.html,https://image.ijq.tv/201505/07/15-33-27-86-8.jpg
白凯南,Bai Kainan,小白,汉族,内地,1981-8-22,北京,173CM,65KG,B型,狮子座,中央戏剧学院,"演员,其他",,白凯南的新浪微博,《家有喜妇》,贾玲,https://image.ijq.tv/201505/07/15-19-24-36-12.jpg,images/15-19-24-36-12.jpg,白凯南,https://www.ijq.tv/mingxing/2131.html,https://image.ijq.tv/201505/07/15-19-24-36-12.jpg
田玲,tianling,玲玲,汉族,内地,1975-10-5,中国·秦皇岛,166CM,57KG,B型,巨蟹座,中国人民解放军艺术学院,演员,,,《武林外传》,,https://image.ijq.tv/201505/07/15-16-41-49-16.jpg,images/15-16-41-49-16.jpg,田玲,https://www.ijq.tv/mingxing/2129.html,https://image.ijq.tv/201505/07/15-16-41-49-16.jpg
张山,,,满族,内地,1968-3-23,山东省青岛市,179CM,69KG,AB型,,中央戏剧学院,演员,,,《后海不是海》,,https://image.ijq.tv/201505/07/15-15-53-43-14.png,images/15-15-53-43-14.png,张山,https://www.ijq.tv/mingxing/2130.html,https://image.ijq.tv/201505/07/15-15-53-43-14.png
黄天崎,Huang tianqi,天天,汉族,内地,2004-2-17,台州,150CM,30KG,B型,水瓶座,黄岩东城小学,"演员,歌手,模特",,黄天崎的新浪微博,《战火红颜》《男保姆》《神医传奇》《踏破硝烟》,颖儿,https://image.ijq.tv/201702/21/10-26-36-36-26.jpg,images/10-26-36-36-26.jpg,黄天崎,https://www.ijq.tv/mingxing/2128.html,https://image.ijq.tv/201702/21/10-26-36-36-26.jpg
杨杏,,小杏,汉族,内地,1990-3-23,山东济南,168CM,46KG,B型,白羊座,中央戏剧学院,演员,北京鸟人艺术推广有限责任公司,杨杏的新浪微博,《我们都是坏孩子》《家有喜妇》,,https://image.ijq.tv/201905/06/13-52-10-48-1.jpg,images/13-52-10-48-1.jpg,杨杏,https://www.ijq.tv/mingxing/2127.html,https://image.ijq.tv/201905/06/13-52-10-48-1.jpg
张东升,zhangdongsheng,阿生,汉族,内地,1968-8-10,中国北京,173CM,72KG,B型,天蝎座,,演员,,,《悬崖》《浮华背后》《一九四二》,,https://image.ijq.tv/201505/07/14-59-31-32-16.png,images/14-59-31-32-16.png,张东升,https://www.ijq.tv/mingxing/2126.html,https://image.ijq.tv/201505/07/14-59-31-32-16.png
