中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
金梦阳子,,金梦杨,汉族,内地,3-6,北京,166CM,47KG,,,中国人民解放军艺术学院,演员,,金梦阳子的新浪微博,《青春集结号》《大仙衙门》《极速救援》,张赫 王佳宇,https://image.ijq.tv/201910/12/11-35-31-27-46.jpg,images/11-35-31-27-46.jpg,金梦阳子,https://www.ijq.tv/mingxing/15708513236746.html,https://image.ijq.tv/201910/12/11-35-31-27-46.jpg
亦瑶,fay,,汉族,内地,,,166CM,45KG,,,上海戏剧学院,演员,,亦瑶的新浪微博,《极速救援》,王姝允,https://image.ijq.tv/201910/12/11-06-04-23-46.png,images/11-06-04-23-46.png,亦瑶,https://www.ijq.tv/mingxing/15708495586744.html,https://image.ijq.tv/201910/12/11-06-04-23-46.png
吴浩康,"Ng,Deep",,汉族,内地,1983-6-13,香港,178CM,61KG,,双子座,,"演员,歌手",英皇娱乐,吴浩康的新浪微博,《犯罪现场》《青春旋律》《救火英雄》《书剑恩仇录》,古天乐 张继聪 宣萱 颜卓灵  少梅颜卓灵 叶守正姜皓文,https://image.ijq.tv/201910/12/11-04-18-92-47.png,images/11-04-18-92-47.png,吴浩康,https://www.ijq.tv/mingxing/15708494066745.html,https://image.ijq.tv/201910/12/11-04-18-92-47.png
王姝允,,,汉族,内地,6-4,北京,166CM,45KG,,双子座,中央戏剧学院,演员,,王姝允的新浪微博,《极速救援》,张赫 王佳宇 魏哲鸣,https://image.ijq.tv/201910/12/10-48-29-30-46.jpg,images/10-48-29-30-46.jpg,王姝允,https://www.ijq.tv/mingxing/15708485006743.html,https://image.ijq.tv/201910/12/10-48-29-30-46.jpg
凌文龙,Ling Man Lung,小龙,汉族,内地,1986-5-20,香港,175CM,62KG,,金牛座,香港演艺学院,演员,香港话剧团,凌文龙的新浪微博,《最后作孽》《黄金花》《犯罪现场》《失踪》,古天乐 萱萱,https://image.ijq.tv/201910/12/10-27-23-97-47.png,images/10-27-23-97-47.png,凌文龙,https://www.ijq.tv/mingxing/15708472016742.html,https://image.ijq.tv/201910/12/10-27-23-97-47.png
谢治勋,,,汉族,内地,1995-5-22,重庆市渝北,185CM,65KG,,双子座,,"演员,模特",爱美影视,谢治勋的新浪微博,《草样年华》《花悸》《影武杨家将》《满满喜欢你》,鲁照华 刘昱晗 韩昕妤 刘胤君,https://image.ijq.tv/201910/11/09-39-41-97-47.png,images/09-39-41-97-47.png,谢治勋,https://www.ijq.tv/mingxing/15707579576740.html,https://image.ijq.tv/201910/11/09-39-41-97-47.png
蒋典,,,汉族,内地,,四川,181CM,62KG,,巨蟹座,中央戏剧学院,演员,多美数娱,蒋典的新浪微博,《内衣先生》《哪吒与杨戬》《刘伯承元帅》《容闳》,史磊 孟子义 李宗翰 吴俊余,https://image.ijq.tv/201910/10/17-51-50-51-47.png,images/17-51-50-51-47.png,蒋典,https://www.ijq.tv/mingxing/15707010876739.html,https://image.ijq.tv/201910/10/17-51-50-51-47.png
李雪歌,,,汉族,内地,1995-4-21,,167CM,46KG,,金牛座,北京电影学院,演员,,李雪歌的新浪微博,《内衣先生》《中国刑警803第二部》,史磊 孟子义 王雅捷,https://image.ijq.tv/201910/10/09-39-42-86-47.png,images/09-39-42-86-47.png,李雪歌,https://www.ijq.tv/mingxing/15706715346738.html,https://image.ijq.tv/201910/10/09-39-42-86-47.png
梁爱琳,,,汉族,内地,1991-7-17,四川,167CM,47KG,,巨蟹座,北京电影学院,"演员,模特",,,《血染大青山》《私立蜀山学园》《广东十虎苏灿之亢龙有悔》,王一博 陈钰琪,https://image.ijq.tv/201910/09/17-34-46-89-47.png,images/17-34-46-89-47.png,梁爱琳,https://www.ijq.tv/mingxing/15706136636736.html,https://image.ijq.tv/201910/09/17-34-46-89-47.png
李奎,,,汉族,内地,1993-1-7,吉林省农安县,176CM,70KG,,射手座,辽宁大学,演员,北京欢乐传媒投资有限公司,李奎的新浪微博,《玩网络不能一错再错》《城里人与乡下人》,马小茜 侯振鹏,https://image.ijq.tv/201910/09/17-30-21-20-46.jpg,images/17-30-21-20-46.jpg,李奎,https://www.ijq.tv/mingxing/15706134066735.html,https://image.ijq.tv/201910/09/17-30-21-20-46.jpg
赵伲僮,,,汉族,内地,1996-11-21,四川绵阳,171CM,48KG,O型,天蝎座,中央戏剧学院,演员,,赵伲僮的新浪微博,《雷霆突击》《天龙号醒来》《雷霆突击》《长河落日》,蒋劲夫 杜海涛,https://image.ijq.tv/201910/09/16-45-49-50-47.png,images/16-45-49-50-47.png,赵伲僮,https://www.ijq.tv/mingxing/15706097226734.html,https://image.ijq.tv/201910/09/16-45-49-50-47.png
张童欢,,,汉族,内地,1996-2-27,西安,170CM,48KG,,双鱼座,北京电影学院,演员,,张童欢的新浪微博,《雷霆突击》《利刃出击》《小大夫》《惊雷传说之无界》《高能医少》,蒋劲夫 杜海涛 陈娅安,https://image.ijq.tv/201910/09/16-20-21-50-47.png,images/16-20-21-50-47.png,张童欢,https://www.ijq.tv/mingxing/15706091966733.html,https://image.ijq.tv/201910/09/16-20-21-50-47.png
白那日苏,,小白,汉族,内地,1992-9-30,内蒙古兴安盟,183CM,73KG,O型,天秤座,东京影视电影学院,演员,,白那日苏的新浪微博,《无心法师2》《走火》《保龙一族》《方世玉之决战危城》《醉侠苏乞儿》,于毅 周放 高旻睿 王阳,https://image.ijq.tv/201910/09/14-56-50-17-47.png,images/14-56-50-17-47.png,白那日苏,https://www.ijq.tv/mingxing/15706030446732.html,https://image.ijq.tv/201910/09/14-56-50-17-47.png
晨阳,Crystal,陈阳,汉族,内地,10-26,北京,165CM,45KG,B型,天蝎座,中国传媒大学,"演员,主持人",,晨阳的新浪微博,《发条城市》《每日文娱播报》《文娱午报》《我知道你的秘密》《最强阵容》,杨树林 程野 宋晓峰 王博文,https://image.ijq.tv/201910/09/14-30-36-75-47.png,images/14-30-36-75-47.png,晨阳,https://www.ijq.tv/mingxing/15706025656731.html,https://image.ijq.tv/201910/09/14-30-36-75-47.png
石蕊,Three,冬哥,汉族,内地,1990-6-26,哈尔滨,166CM,55KG,,巨蟹座,北京电影学院,演员,,石蕊的新浪微博,《超凡天赋》《我知道你的秘密》《大海啸鲨口逃生》,黄宗泽 叶青 曲高位,https://image.ijq.tv/201910/09/12-01-31-10-47.png,images/12-01-31-10-47.png,石蕊,https://www.ijq.tv/mingxing/15705924496730.html,https://image.ijq.tv/201910/09/12-01-31-10-47.png
刘超,,刘阿超,汉族,内地,1986-1-5,黑龙江省齐齐哈尔市,179CM,72KG,,魔羯座,中央戏剧学院,演员,泰洋川禾,刘超的新浪微博,《国防生》《春风十里，不如你》《领养》《我知道你的秘密》,周冬雨 张一山,https://image.ijq.tv/201910/09/11-34-17-38-47.png,images/11-34-17-38-47.png,刘超,https://www.ijq.tv/mingxing/15705920226729.html,https://image.ijq.tv/201910/09/11-34-17-38-47.png
刘显达,,,汉族,内地,1993-3-7,黑龙江密山,183CM,75KG,,双鱼座,中央戏剧学院,演员,上海霍尔果斯上象,刘显达的新浪微博,《湄公河行动》《雷霆突击》《我知道你的秘密》《冠军的心》,彭于晏 张涵予 葛优,https://image.ijq.tv/201910/09/10-55-07-42-47.png,images/10-55-07-42-47.png,刘显达,https://www.ijq.tv/mingxing/15705896706728.html,https://image.ijq.tv/201910/09/10-55-07-42-47.png
张驰,,,汉族,内地,1990-4-29,威海,167CM,45KG,,金牛座,北京电影学院,演员,,张驰的新浪微博,《你迟到的许多年》《二胎时代》《势不两立》《我知道你的秘密》,李九霄 赵子琪 张磊 王晓晨 蒋毅 米露,https://image.ijq.tv/201910/09/10-22-19-46-47.png,images/10-22-19-46-47.png,张驰,https://www.ijq.tv/mingxing/15705877136727.html,https://image.ijq.tv/201910/09/10-22-19-46-47.png
朱元浩,,,汉族,内地,,北京,176CM,65KG,,白羊座,北京电影学院,演员,,朱元浩的新浪微博,《大染坊续》《烽火双雄》,高圆圆,https://image.ijq.tv/201910/08/14-37-04-14-46.jpg,images/14-37-04-14-46.jpg,朱元浩,https://www.ijq.tv/mingxing/15705166126726.html,https://image.ijq.tv/201910/08/14-37-04-14-46.jpg
王道铁,,,汉族,内地,,北京,178CM,71KG,,天蝎座,中央戏剧学院,"演员,模特",悦目文化,王道铁的新浪微博,《今天明天》《我和我的祖国》,朱一龙 张译 杜江,https://image.ijq.tv/201910/08/14-18-19-28-46.jpg,images/14-18-19-28-46.jpg,王道铁,https://www.ijq.tv/mingxing/15705154906725.html,https://image.ijq.tv/201910/08/14-18-19-28-46.jpg
