中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
田理,,,汉族,内地,1994-2-10,四川泸州,178CM,70KG,B型,水瓶座,同济大学2012表演本科,演员,世纪长龙影视公司,田理的新浪微博,《龙凤店传奇》《大鼻子情圣》,,https://image.ijq.tv/201808/24/11-28-37-52-26.jpg,images/11-28-37-52-26.jpg,田理,https://www.ijq.tv/mingxing/15350811265339.html,https://image.ijq.tv/201808/24/11-28-37-52-26.jpg
范薇,,小巴,汉族,内地,1995-8-13,辽宁,158CM,44KG,B型,狮子座,,"演员,歌手",YY娱乐,范薇的新浪微博,《欢聚时刻1931》《欢乐同萌会》《别惊动爱情》,孟美岐 吴宣仪,https://image.ijq.tv/201808/23/18-06-27-45-42.jpg,images/18-06-27-45-42.jpg,范薇,https://www.ijq.tv/mingxing/15350168925338.html,https://image.ijq.tv/201808/23/18-06-27-45-42.jpg
何德瑞,,,汉族,内地,1997-10-10,,181CM,70KG,B型,天秤座,中国传媒大学南广学院,演员,,何德瑞的新浪微博,《仅剩一口的青春》,龚锐,https://image.ijq.tv/201808/23/10-12-10-31-26.jpg,images/10-12-10-31-26.jpg,何德瑞,https://www.ijq.tv/mingxing/15349898545336.html,https://image.ijq.tv/201808/23/10-12-10-31-26.jpg
傅菁,Jinna,,汉族,内地,1995-6-2,邵阳市,168CM,46KG,B型,双子座,湘南学院,歌手,香蕉娱乐,傅菁的新浪微博,《创造101》,孟美岐 吴宣仪,https://image.ijq.tv/201808/22/17-36-50-98-42.jpg,images/17-36-50-98-42.jpg,傅菁,https://www.ijq.tv/mingxing/15349303465335.html,https://image.ijq.tv/201808/22/17-36-50-98-42.jpg
龚锐,,,汉族,内地,,,184CM,75KG,B型,,重庆大学美视电影学院,演员,北京粉丝星途文化传媒有限公司,龚锐的新浪微博,《仅剩一口的青春》《独家记忆》,,https://image.ijq.tv/201808/22/10-04-53-57-26.jpg,images/10-04-53-57-26.jpg,龚锐,https://www.ijq.tv/mingxing/15349032175333.html,https://image.ijq.tv/201808/22/10-04-53-57-26.jpg
蔡思贝,Sisley Choi,,汉族,内地,1991-2-6,中国香港,164CM,45KG,A型,水瓶座,,演员,香港电视广播有限公司,蔡思贝的新浪微博,《大帅哥》《纯熟意外》《陀地驱魔人》《铁马战车》,陈凯琳,https://image.ijq.tv/201808/21/17-18-07-38-10.jpg,images/17-18-07-38-10.jpg,蔡思贝,https://www.ijq.tv/mingxing/15348430675332.html,https://image.ijq.tv/201808/21/17-18-07-38-10.jpg
袁伟豪,Benjamin Yuen,"维他奶仔,Ben Bun",汉族,内地,1981-5-11,香港,177CM,72KG,B型,金牛座,,演员,香港无线,袁伟豪的新浪微博,《使徒行者2》《城寨英雄》《好心作怪》《铁马战车》《拆局专家》《飞虎》,郭晋安,https://image.ijq.tv/201808/21/11-04-10-41-10.jpg,images/11-04-10-41-10.jpg,袁伟豪,https://www.ijq.tv/mingxing/15348206205331.html,https://image.ijq.tv/201808/21/11-04-10-41-10.jpg
曦子,,,汉族,内地,9-8,,168CM,45KG,B型,处女座,,演员,,曦子的新浪微博,《太太万岁》《我的健身教练》《婚前旅行指南》,邢昭林,https://image.ijq.tv/201808/21/10-05-24-69-26.jpg,images/10-05-24-69-26.jpg,曦子,https://www.ijq.tv/mingxing/15348170695330.html,https://image.ijq.tv/201808/21/10-05-24-69-26.jpg
郭晋安,Roger Kwok Chun On,"安仔,安安",汉族,内地,1964-10-9,香港长洲,175CM,64KG,B型,天秤座,,"演员,歌手",良策传媒,郭晋安的新浪微博,《憨夫成龙》《天下第一》《阿旺新传》《与敌同行》《忠奸人》《古灵精探》《创世纪》,佘诗曼,https://image.ijq.tv/201808/20/10-19-46-99-10.jpg,images/10-19-46-99-10.jpg,郭晋安,https://www.ijq.tv/mingxing/15347315765329.html,https://image.ijq.tv/201808/20/10-19-46-99-10.jpg
陈意涵,Estelle,爱菲儿（曾用艺名）,汉族,内地,1997-10-17,福建省,168CM,45KG,AB型,天秤座,,"演员,歌手",杭州心喜文化发展有限公司,陈意涵的新浪微博,《去哪》《灵魂纸扎店》《超能少年事件》《麻烦少女》,杨超越,https://image.ijq.tv/201808/20/09-55-50-32-26.jpg,images/09-55-50-32-26.jpg,陈意涵,https://www.ijq.tv/mingxing/15347301255328.html,https://image.ijq.tv/201808/20/09-55-50-32-26.jpg
秦鸣悦,Mingyue Qin,,汉族,内地,1992-10-08,,168CM,45KG,,天秤座,中国传媒大学,演员,英皇娱乐,秦鸣悦的新浪微博,《六盘山之恋》《最美是你》《雪地娘子军》,,https://image.ijq.tv/201808/18/09-48-18-68-26.jpg,images/09-48-18-68-26.jpg,秦鸣悦,https://www.ijq.tv/mingxing/15345561115327.html,https://image.ijq.tv/201808/18/09-48-18-68-26.jpg
高名扬,,,汉族,内地,2-11,北京,182CM,68KG,O型,魔羯座,,演员,聚鑫星耀,高名扬的新浪微博,《林海雪原》《战将》《单身侠》,,https://image.ijq.tv/201808/17/17-06-16-30-10.jpg,images/17-06-16-30-10.jpg,高名扬,https://www.ijq.tv/mingxing/15344967655326.html,https://image.ijq.tv/201808/17/17-06-16-30-10.jpg
李鸿其,,,汉族,内地,1990-5-10,台湾省新北市,178CM,70KG,AB型,金牛座,,演员,,李鸿其的新浪微博,《醉·生梦死》《缝纫机乐队》《解忧杂货店》《亲爱的热爱的》,,https://image.ijq.tv/201808/17/11-15-13-91-26.jpg,images/11-15-13-91-26.jpg,李鸿其,https://www.ijq.tv/mingxing/15344715145324.html,https://image.ijq.tv/201808/17/11-15-13-91-26.jpg
尤长靖,,长靖,汉族,内地,1994-9-19,马来西亚,176CM,60KG,AB型,处女座,南京艺术学院,歌手,香蕉娱乐,尤长靖的新浪微博,《Rock》《the》《show》《傲红尘》,蔡徐坤,https://image.ijq.tv/201808/16/11-25-24-73-26.jpg,images/11-25-24-73-26.jpg,尤长靖,https://www.ijq.tv/mingxing/15343897845323.html,https://image.ijq.tv/201808/16/11-25-24-73-26.jpg
张瀚生,,,汉族,内地,1985-8-14,北京,180CM,66KG,A型,,中央戏剧学院,演员,北京人民艺术剧院,张瀚生的新浪微博,《举案姹紫齐眉嫣红》,孙伊涵 刘雨欣,https://image.ijq.tv/201808/16/10-51-19-47-40.jpg,images/10-51-19-47-40.jpg,张瀚生,https://www.ijq.tv/mingxing/15343874245322.html,https://image.ijq.tv/201808/16/10-51-19-47-40.jpg
高颖浠,,朵儿,汉族,内地,2000-11-8,北京,166CM,44KG,B型,天蝎座,北京现代音乐学院,歌手,SDT娱乐,高颖浠的新浪微博,《创造101》,吴芊盈 舒濛 章翩翩,https://image.ijq.tv/201808/15/18-27-53-55-42.jpg,images/18-27-53-55-42.jpg,高颖浠,https://www.ijq.tv/mingxing/15343286245321.html,https://image.ijq.tv/201808/15/18-27-53-55-42.jpg
顾语涵,,,汉族,内地,2005-2-23,无锡,160CM,45KG,A型,双鱼座,江苏省无锡连元街小学,演员,,顾语涵的新浪微博,《凉生我们可不可以不忧伤》《京城81号》《武媚娘传奇》,小沈阳,https://image.ijq.tv/201808/15/15-51-16-75-40.jpg,images/15-51-16-75-40.jpg,顾语涵,https://www.ijq.tv/mingxing/15343216585320.html,https://image.ijq.tv/201808/15/15-51-16-75-40.jpg
刘怡潼,,,汉族,内地,1997-7-31,北京朝阳区,181CM,72KG,O型,巨蟹座,北京电影学院（在读）,演员,多萌文化,刘怡潼的新浪微博,《剑王朝》《鹤唳华亭》《天雷一部之春花秋月》,刘奕君,https://image.ijq.tv/201808/15/14-15-23-22-10.jpg,images/14-15-23-22-10.jpg,刘怡潼,https://www.ijq.tv/mingxing/15343137105319.html,https://image.ijq.tv/201808/15/14-15-23-22-10.jpg
段奥娟,,大娟,汉族,内地,2001-12-23,成都,163CM,42KG,,魔羯座,成都市第四十四中学,歌手,龙舞天文化,段奥娟的新浪微博,《创造101》《爱你》《letmeloveyou》《了不起》《仰望星空》《Rocketgirls》《陪我长大》,孟美岐 吴宣仪 杨超越 赖美云 张紫宁,https://image.ijq.tv/201808/14/15-34-59-61-42.jpg,images/15-34-59-61-42.jpg,段奥娟,https://www.ijq.tv/mingxing/15342319915318.html,https://image.ijq.tv/201808/14/15-34-59-61-42.jpg
苏婧,,,汉族,内地,1991-1-23,安徽,168CM,50KG,B型,水瓶座,,演员,,苏婧的新浪微博,《爱情公寓》,陈赫,https://image.ijq.tv/201808/14/09-52-27-36-26.jpg,images/09-52-27-36-26.jpg,苏婧,https://www.ijq.tv/mingxing/15342115285316.html,https://image.ijq.tv/201808/14/09-52-27-36-26.jpg
