中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
王菀晨,,,汉族,内地,,安徽省蚌埠,,,,,中国传媒大学,"演员,主持人",,王菀晨的新浪微博,《幸福快递》《你是我的亲人》《错位囧途》,刘蓓 姚橹 张延 小孙浩,https://image.ijq.tv/201908/02/11-14-55-98-47.png,images/11-14-55-98-47.png,王菀晨,https://www.ijq.tv/mingxing/15647153266101.html,https://image.ijq.tv/201908/02/11-14-55-98-47.png
梁琛,,,汉族,内地,1991-7-30,兰州,170CM,48KG,,狮子座,南京艺术学院表演系2010级,演员,,梁琛的新浪微博,《青瓷》《道士下山》,林志玲,https://image.ijq.tv/201908/02/10-54-14-13-46.jpg,images/10-54-14-13-46.jpg,梁琛,https://www.ijq.tv/mingxing/15647144466100.html,https://image.ijq.tv/201908/02/10-54-14-13-46.jpg
梁国栋,,,汉族,内地,1998-2-6,,179CM,65KG,,,,演员,上戏文化,梁国栋的新浪微博,《地球脸红了》,杨仕泽 张令仪,https://image.ijq.tv/201908/02/10-41-33-55-46.jpg,images/10-41-33-55-46.jpg,梁国栋,https://www.ijq.tv/mingxing/15647136806098.html,https://image.ijq.tv/201908/02/10-41-33-55-46.jpg
刘亦彤,,,汉族,内地,1995-7-28,,167CM,45KG,,狮子座,南加州大学,演员,上海豪颖影视文化传媒,刘亦彤的新浪微博,《寻回者·魔琴猎人》《洋媳妇的婚礼》《京城会馆》《慧眼神探》,刘济恺 柯言 徐勇 茹天,https://image.ijq.tv/201908/02/10-48-13-25-47.png,images/10-48-13-25-47.png,刘亦彤,https://www.ijq.tv/mingxing/15647134906099.html,https://image.ijq.tv/201908/02/10-48-13-25-47.png
张令仪,,,汉族,内地,,上海,165CM,42KG,O型,双鱼座,上海戏剧学院,演员,上海影视传媒,张令仪的新浪微博,《地球脸红了》,杨仕泽,https://image.ijq.tv/201908/02/10-26-28-81-46.jpg,images/10-26-28-81-46.jpg,张令仪,https://www.ijq.tv/mingxing/15647127556097.html,https://image.ijq.tv/201908/02/10-26-28-81-46.jpg
王家珧,,,汉族,内地,8-5,上海,168CM,45KG,,狮子座,上海戏剧学院表演系,"演员,歌手",,王家珧的新浪微博,《神灵寨》《恋爱马拉松》《拜托啦师兄》,徐开骋 刘帅良 陈诗敏 范津玮 周艺轩,https://image.ijq.tv/201908/01/17-21-35-22-47.png,images/17-21-35-22-47.png,王家珧,https://www.ijq.tv/mingxing/15646512716092.html,https://image.ijq.tv/201908/01/17-21-35-22-47.png
任彬,,,汉族,内地,,吉林长春,181CM,66KG,,,吉林艺术学院09级表本,演员,天津十间影视传媒有限公司,任彬的新浪微博,《强风吹拂》《半暖时光》《我爱你，祖国》《同学两亿岁》,邢昭林 李凯馨 查侬·散顶腾古,https://image.ijq.tv/201908/01/16-22-15-46-47.png,images/16-22-15-46-47.png,任彬,https://www.ijq.tv/mingxing/15646476716090.html,https://image.ijq.tv/201908/01/16-22-15-46-47.png
李嘉豪,,,汉族,内地,2000-7,辽宁,182CM,65KG,,巨蟹座,,演员,果然娱乐,李嘉豪的新浪微博,《恋恋江湖》,杨仕泽 徐凯鑫,https://image.ijq.tv/201908/01/15-15-06-58-46.jpg,images/15-15-06-58-46.jpg,李嘉豪,https://www.ijq.tv/mingxing/15646436216088.html,https://image.ijq.tv/201908/01/15-15-06-58-46.jpg
徐凯鑫,,,汉族,内地,,,178CM,65KG,,,,演员,果然娱乐,徐凯鑫的新浪微博,《地球脸红了》《恋恋江湖》,杨仕泽 张令仪,https://image.ijq.tv/201908/01/14-50-01-80-46.jpg,images/14-50-01-80-46.jpg,徐凯鑫,https://www.ijq.tv/mingxing/15646421916087.html,https://image.ijq.tv/201908/01/14-50-01-80-46.jpg
宁理,,,汉族,内地,3-3,北京,176CM,65KG,A型,双鱼座,上海戏剧学院和美国明尼苏达大学,演员,三尚传媒,宁理的新浪微博,《无证之罪》《出嫁女》《蜜月再来》,秦昊 邓家佳 姚橹,https://image.ijq.tv/201908/01/14-13-38-97-46.jpg,images/14-13-38-97-46.jpg,宁理,https://www.ijq.tv/mingxing/15646400106086.html,https://image.ijq.tv/201908/01/14-13-38-97-46.jpg
朱宏,,,汉族,内地,,上海,181CM,70KG,,,上海电影学院表演系,演员,,朱宏的新浪微博,《你的未来已签收》《洋媳妇的婚礼》《记忆迷城》《慧眼神探》《不婚女王》,张艺航 孔亮,https://image.ijq.tv/201908/01/10-57-57-93-47.png,images/10-57-57-93-47.png,朱宏,https://www.ijq.tv/mingxing/15646282246084.html,https://image.ijq.tv/201908/01/10-57-57-93-47.png
王坤,Kun Wang,,汉族,内地,1975-2-18,潍坊,180CM,75KG,,水瓶座,上海谢晋影视艺术学院表演系,演员,,王坤的新浪微博,《你的未来已签》《铁血荣耀》《火线孤城》《红旗漫卷西风》《武神赵子龙》,王若麟 王菀晨,https://image.ijq.tv/201908/01/10-19-53-85-47.png,images/10-19-53-85-47.png,王坤,https://www.ijq.tv/mingxing/15646258626083.html,https://image.ijq.tv/201908/01/10-19-53-85-47.png
冯皓,,,汉族,内地,1991-11-25,疆乌鲁木齐市,186CM,76KG,,射手座,中央戏剧学院,演员,,冯皓的新浪微博,《拜托啦师兄》《你的未来已签收》《花谢花飞花满天》《我的恶魔少爷》,徐开骋 王家珧 刘帅良,https://image.ijq.tv/201908/01/09-51-35-61-47.png,images/09-51-35-61-47.png,冯皓,https://www.ijq.tv/mingxing/15646240716082.html,https://image.ijq.tv/201908/01/09-51-35-61-47.png
李方涵,lily,,汉族,内地,2007-10-9,深圳,158CM,40KG,AB型,天秤座,,"演员,模特",,李方涵的新浪微博,《海之谣》《唐砖》《山月不知心底事》,孙铱 唐禹哲 夏宁骏,https://image.ijq.tv/201907/31/17-59-50-36-47.png,images/17-59-50-36-47.png,李方涵,https://www.ijq.tv/mingxing/15645670926081.html,https://image.ijq.tv/201907/31/17-59-50-36-47.png
夏宁骏,,,汉族,内地,1994-11-30,武汉,182CM,65KG,,射手座,上海戏剧学院,演员,星之传媒,夏宁骏的新浪微博,《布衣神相：杀人的心跳》《山月不知心底事》,宋茜 欧豪,https://image.ijq.tv/201907/31/17-23-58-36-47.png,images/17-23-58-36-47.png,夏宁骏,https://www.ijq.tv/mingxing/15645647286080.html,https://image.ijq.tv/201907/31/17-23-58-36-47.png
刘思博,,,汉族,内地,1990-7-12,长春,180CM,68KG,B型,巨蟹座,解放军艺术学院戏剧系2010级表演专业,演员,,刘思博的新浪微博,《刘伯承元帅》《伊犁河谷》,陶慧敏 李雪健,https://image.ijq.tv/201907/31/16-06-49-18-46.jpg,images/16-06-49-18-46.jpg,刘思博,https://www.ijq.tv/mingxing/15645603776079.html,https://image.ijq.tv/201907/31/16-06-49-18-46.jpg
王溪鹭,,,汉族,内地,,,166CM,45KG,,,中央戏剧学院,演员,,王溪鹭的新浪微博,《疯狂的萝莉》《你的未来已签收》《百思不得姐》《唐诗三百案》,杨铭 梁诗冉 林森 魏冠男,https://image.ijq.tv/201907/31/15-46-08-27-47.png,images/15-46-08-27-47.png,王溪鹭,https://www.ijq.tv/mingxing/15645589656078.html,https://image.ijq.tv/201907/31/15-46-08-27-47.png
