中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
岳以恩,,考拉,汉族,内地,1990-8-31,北京,167CM,45KG,AB型,处女座,北京电影学院导演系,演员,,岳以恩的新浪微博,《美好生活》《急诊科医生》《大爱如天》《青春检察官》《天骄》《不离不弃》,,https://image.ijq.tv/201708/01/11-02-59-14-26.jpg,images/11-02-59-14-26.jpg,岳以恩,https://www.ijq.tv/mingxing/15015559804503.html,https://image.ijq.tv/201708/01/11-02-59-14-26.jpg
张雅卓,,,汉族,内地,1995-7-19,北京,172CM,46KG,AB型,巨蟹座,中央戏剧学院,演员,上海阿诺影视文化工作室,张雅卓的新浪微博,《玄门大师》《海棠经雨胭脂透》,邓伦,https://image.ijq.tv/201708/01/10-27-15-37-26.jpg,images/10-27-15-37-26.jpg,张雅卓,https://www.ijq.tv/mingxing/15015519194502.html,https://image.ijq.tv/201708/01/10-27-15-37-26.jpg
李泽,,,汉族,内地,1990-9-30,辽宁抚顺,180CM,64KG,B型,天秤座,吉林艺术学院,演员,七娱乐影业集团,李泽的新浪微博,《天下长安 》《青云志 》《旋风少女 》《美丽的秘密 》,张涵予,https://image.ijq.tv/201707/31/15-11-45-51-26.jpg,images/15-11-45-51-26.jpg,李泽,https://www.ijq.tv/mingxing/15014828574501.html,https://image.ijq.tv/201707/31/15-11-45-51-26.jpg
于永海,,,汉族,内地,1990-3-30,辽宁省鞍山市,177CM,70KG,O型,水瓶座,上海戏剧学院,,,于永海的新浪微博,《惊天岳雷》《谈判官》,搭档杨幂 搭档高云翔,https://image.ijq.tv/201707/31/09-18-50-91-10.jpg,images/09-18-50-91-10.jpg,于永海,https://www.ijq.tv/mingxing/15014639194499.html,https://image.ijq.tv/201707/31/09-18-50-91-10.jpg
张璐瑶,jenny,兔小美,汉族,内地,1992-4-12,安徽省淮南市,173CM,48KG,AB型,白羊座,北京电影学院表演系,演员,刘峰影视文化工作室,张璐瑶的新浪微博,《爱情公寓4》《love双重奏》《纪委书记》《何所冬暖，何所夏凉》,,https://image.ijq.tv/201707/30/17-23-04-10-26.jpg,images/17-23-04-10-26.jpg,张璐瑶,https://www.ijq.tv/mingxing/15014037054498.html,https://image.ijq.tv/201707/30/17-23-04-10-26.jpg
杨舒涵,Fanny,杨菲妮,汉族,内地,1987-10-26,湖南省湘潭市,168CM,45KG,B型,天蝎座,,演员,,杨舒涵的新浪微博,《极品家丁》《爱情公寓3》《传奇大亨》,,https://image.ijq.tv/201707/30/10-49-45-59-26.jpg,images/10-49-45-59-26.jpg,杨舒涵,https://www.ijq.tv/mingxing/15013819864497.html,https://image.ijq.tv/201707/30/10-49-45-59-26.jpg
高至霆,,,汉族,内地,1995-6-1,黑龙江省,182CM,65KG,B型,双子座,中央戏剧学院,演员,喜天,高至霆的新浪微博,《蛋黄人》《薄荷》,胡一天,https://image.ijq.tv/201707/30/09-51-04-73-26.jpg,images/09-51-04-73-26.jpg,高至霆,https://www.ijq.tv/mingxing/15013778414496.html,https://image.ijq.tv/201707/30/09-51-04-73-26.jpg
何美璇,,,汉族,内地,1994,广东深圳,172CM,45KG,A型,白羊座,北京电影学院,演员,,何美璇的新浪微博,《被催眠的催眠师》《暗恋橘生淮南》《甜蜜暴击》,张天爱,https://image.ijq.tv/201707/29/15-53-31-41-19.jpg,images/15-53-31-41-19.jpg,何美璇,https://www.ijq.tv/mingxing/15013147784495.html,https://image.ijq.tv/201707/29/15-53-31-41-19.jpg
许龄方,,,汉族,内地,1993-1-1,北京,166CM,45KG,A型,白羊座,中国戏曲学院,演员,北京强视文化发展有限公司,许龄方的新浪微博,《最后一战》《新龙门客栈》,戚薇,https://image.ijq.tv/201707/29/10-52-08-34-19.jpg,images/10-52-08-34-19.jpg,许龄方,https://www.ijq.tv/mingxing/15012967114492.html,https://image.ijq.tv/201707/29/10-52-08-34-19.jpg
杨奇煜,Fabien,小煜,汉族,内地,1985-7-5,台湾省台北市,175CM,60KG,AB型,巨蟹座,台北市士林区铭传大学,"演员,歌手,主持人",香港影市堂,杨奇煜的新浪微博,《黑糖群侠传》《黑糖玛奇朵》《我们发财了》,搭档谢佳见,https://image.ijq.tv/201707/29/10-36-15-95-10.jpg,images/10-36-15-95-10.jpg,杨奇煜,https://www.ijq.tv/mingxing/15012957504493.html,https://image.ijq.tv/201707/29/10-36-15-95-10.jpg
