中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
寇家瑞,Ryan,,汉族,内地,1983-11-15,台北,185CM,65KG,,天蝎座,,演员,北京完美建信影視文化,寇家瑞的新浪微博,《光阴的故事》《大秧歌》《小娘惹》,绯闻前女友陈怡蓉 父亲寇世勋,https://image.ijq.tv/202001/02/10-29-35-52-47.png,images/10-29-35-52-47.png,寇家瑞,https://www.ijq.tv/mingxing/15779321517314.html,https://image.ijq.tv/202001/02/10-29-35-52-47.png
李林谦,,,汉族,内地,2002-5-24,,168CM,45KG,,双子座,,"演员,歌手",芒果娱乐,李林谦的新浪微博,《城郊披头士》《我凭本事单身》,俞更寅 李林谦 张嘉昱 张百乔,https://image.ijq.tv/201912/31/18-00-39-49-47.png,images/18-00-39-49-47.png,李林谦,https://www.ijq.tv/mingxing/15777857277313.html,https://image.ijq.tv/201912/31/18-00-39-49-47.png
徐良,L,,汉族,内地,1987-2-8,山东省青岛市,179CM,58KG,,水瓶座,青岛科技大学,歌手,,徐良的新浪微博,《写给妹妹的歌》《客观不可以》,汪苏泷 许嵩,https://image.ijq.tv/201912/31/17-30-13-34-46.jpg,images/17-30-13-34-46.jpg,徐良,https://www.ijq.tv/mingxing/15777846047312.html,https://image.ijq.tv/201912/31/17-30-13-34-46.jpg
许嵩,Vae,,汉族,内地,1986-5-14,安徽省合肥市,186CM,69KG,,金牛座,安徽医科大学,歌手,海蝶音乐,许嵩的新浪微博,《有何不可》《惊鸿一面》《清明雨上》,汪苏泷 徐良,https://image.ijq.tv/201912/31/17-09-11-50-46.jpg,images/17-09-11-50-46.jpg,许嵩,https://www.ijq.tv/mingxing/15777833377311.html,https://image.ijq.tv/201912/31/17-09-11-50-46.jpg
张博鑫,Eric Zhang,,汉族,内地,2014-7-16,辽宁鞍山,150CM,25KG,,巨蟹座,,演员,,张博鑫的新浪微博,《尘埃里开花》《亿万懦夫》《不思异：人类之城》,余皑磊,https://image.ijq.tv/201912/31/17-00-20-31-47.png,images/17-00-20-31-47.png,张博鑫,https://www.ijq.tv/mingxing/15777827887310.html,https://image.ijq.tv/201912/31/17-00-20-31-47.png
马蓉,,"王宝强前妻,",汉族,内地,1986-8-8,陕西省渭南市临渭区,166CM,46KG,,狮子座,西北大学,网红,,马蓉的新浪微博,,王宝强,https://image.ijq.tv/201912/31/16-49-22-89-46.jpg,images/16-49-22-89-46.jpg,马蓉,https://www.ijq.tv/mingxing/15777821447309.html,https://image.ijq.tv/201912/31/16-49-22-89-46.jpg
卢勉达,,,汉族,内地,1993-5-17,浙江,177CM,65KG,,金牛座,American Film Institute,演员,,卢勉达的新浪微博,《城郊披头士》《疯狂的王二》《不思异：人类之城》《红星照耀中国》。》,俞更寅 李林谦 张嘉昱 张百乔,https://image.ijq.tv/201912/31/16-39-31-28-47.png,images/16-39-31-28-47.png,卢勉达,https://www.ijq.tv/mingxing/15777815497308.html,https://image.ijq.tv/201912/31/16-39-31-28-47.png
陈浩星,,,汉族,内地,,,182CM,63KG,,双鱼座,,演员,深圳市华夏时代文化传媒有限公司,陈浩星的新浪微博,《不思异：人类之城》,刘巴特尔 成止微 张佳航 孙嘉俊,https://image.ijq.tv/201912/31/16-17-20-99-47.png,images/16-17-20-99-47.png,陈浩星,https://www.ijq.tv/mingxing/15777802197307.html,https://image.ijq.tv/201912/31/16-17-20-99-47.png
尹一博,,,,内地,,内蒙古,180CM,62KG,,,,演员,,,《不思异：人类之城》《今生注定遇到你》《嘿！青春》《夏末青春》,刘巴特尔 成止微 刘大乐 张佳航,https://image.ijq.tv/201912/31/16-07-56-79-47.png,images/16-07-56-79-47.png,尹一博,https://www.ijq.tv/mingxing/15777792917306.html,https://image.ijq.tv/201912/31/16-07-56-79-47.png
李佳航,,,汉族,内地,2009-8-10,哈尔滨,150CM,30KG,,狮子座,,演员,懿佳影业,李佳航的新浪微博,《我的特工爷爷》《秋风走马》《二十四孝》,合作张倬闻 合作陈怡真 合作李博,https://image.ijq.tv/201912/31/15-14-15-21-47.png,images/15-14-15-21-47.png,李佳航,https://www.ijq.tv/mingxing/15777763317305.html,https://image.ijq.tv/201912/31/15-14-15-21-47.png
张佳航,,,汉族,内地,1992-4-4,,,,,白羊座,北京电影学院,"演员,其他",,张佳航的新浪微博,《不思异：人类之城》《不思异：辞典》《不思异：录像》,刘巴特尔 成止微,https://image.ijq.tv/201912/31/14-50-19-27-47.png,images/14-50-19-27-47.png,张佳航,https://www.ijq.tv/mingxing/15777750007304.html,https://image.ijq.tv/201912/31/14-50-19-27-47.png
刘巴特尔,,,,内地,1997-11-2,内蒙古,,,,天蝎座,中国传媒大学,演员,,,《不思异：录像》《不思异：电台》《不思异：辞典》《不思异：人类之城》,成止微 刘大乐 张佳航,https://image.ijq.tv/201912/31/11-57-27-15-47.png,images/11-57-27-15-47.png,刘巴特尔,https://www.ijq.tv/mingxing/15777644167303.html,https://image.ijq.tv/201912/31/11-57-27-15-47.png
崔雨鑫,,,汉族,内地,1996-7-6,辽宁,180CM,62KG,,巨蟹座,山西大学,"演员,歌手",,崔雨鑫的新浪微博,《情歌半首》,杨幂 成止微,https://image.ijq.tv/201912/31/11-16-50-29-47.png,images/11-16-50-29-47.png,崔雨鑫,https://www.ijq.tv/mingxing/15777621857302.html,https://image.ijq.tv/201912/31/11-16-50-29-47.png
成止微,,,汉族,内地,1995-7-18,,170CM,46KG,,巨蟹座,,演员,1CM领誉,成止微的新浪微博,《当你恋爱时》《不思异：人类之城》《情歌半首》,蔡尧 卢佳 李长庚 梁佳伟,https://image.ijq.tv/201912/31/09-52-26-31-47.png,images/09-52-26-31-47.png,成止微,https://www.ijq.tv/mingxing/15777570367301.html,https://image.ijq.tv/201912/31/09-52-26-31-47.png
李长庚,,,汉族,内地,1996-5-4,黑龙江,183CM,66KG,,金牛座,,"演员,歌手",红熠文化,李长庚的新浪微博,《VENUS》《想想而已》《阳台》《Rebirth》,蔡尧 卢佳 梁佳伟 刘胤君,https://image.ijq.tv/201912/31/09-25-12-34-47.png,images/09-25-12-34-47.png,李长庚,https://www.ijq.tv/mingxing/15777554887300.html,https://image.ijq.tv/201912/31/09-25-12-34-47.png
万宇辛,,,汉族,内地,1998-6-15,黑龙江,180CM,65KG,,双子座,,"演员,歌手",1CM领誉,万宇辛的新浪微博,《当你恋爱时》《占据》,闪蓝桥 蔡荣 姜钧馨,https://image.ijq.tv/201912/30/18-04-26-67-47.png,images/18-04-26-67-47.png,万宇辛,https://www.ijq.tv/mingxing/15777002397299.html,https://image.ijq.tv/201912/30/18-04-26-67-47.png
蔓汐,,,汉族,内地,1993-8-12,北京,170CM,45KG,,狮子座,北京电影学院,演员,,,《翻滚吧姐妹》,冯铭潮 赵多娜 陈美行,https://image.ijq.tv/201912/30/17-42-40-71-47.png,images/17-42-40-71-47.png,蔓汐,https://www.ijq.tv/mingxing/15776989407298.html,https://image.ijq.tv/201912/30/17-42-40-71-47.png
金迪,Vivian,,汉族,内地,1-20,,167CM,46KG,,水瓶座,中央戏剧学院,演员,,金迪的新浪微博,《翻滚吧姐妹》《当你恋爱时》,蔡尧 卢佳 李长庚 郁葱 梁佳伟,https://image.ijq.tv/201912/30/16-59-13-29-47.png,images/16-59-13-29-47.png,金迪,https://www.ijq.tv/mingxing/15776962967297.html,https://image.ijq.tv/201912/30/16-59-13-29-47.png
厉娜,Li Na,小雪,汉族,内地,1983-2-23,金华市磐安县,166CM,45KG,A型,双鱼座,浙江艺术职业学院|北京电影学院,"演员,歌手,模特",,厉娜的新浪微博,《人间规则》《野兽派花店》《毛丫丫被婚记》《翻滚吧姐妹》,吴克群 李霄云,https://image.ijq.tv/201912/30/16-26-58-89-47.png,images/16-26-58-89-47.png,厉娜,https://www.ijq.tv/mingxing/15776943747296.html,https://image.ijq.tv/201912/30/16-26-58-89-47.png
赵海燕,,赵本山徒弟,汉族,内地,1974-1-11,吉林省吉林市,168CM,56KG,,,辽宁大学本山艺术学院,演员,,赵海燕的新浪微博,《半个喜剧》《樱桃》《相亲》,赵本山,https://image.ijq.tv/201912/30/16-14-12-80-46.jpg,images/16-14-12-80-46.jpg,赵海燕,https://www.ijq.tv/mingxing/15776936467295.html,https://image.ijq.tv/201912/30/16-14-12-80-46.jpg
