中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
蔡维利,,老七,汉族,内地,1966-3-14,七台河市,175CM,71KG,A型,白羊座,,演员,,蔡维利的新浪微博,《乡村爱情浪漫曲》,赵本山,https://image.ijq.tv/201512/17/14-27-56-33-12.jpg,images/14-27-56-33-12.jpg,蔡维利,https://www.ijq.tv/mingxing/14503336583446.html,https://image.ijq.tv/201512/17/14-27-56-33-12.jpg
贺树峰,,,蒙古族,内地,1982-7-30,辽宁阜新,181CM,71KG,A型,双子座,山东艺术学校,演员,经纪公司本山传媒,贺树峰的新浪微博,《乡村爱情浪漫曲》,赵本山,https://image.ijq.tv/201512/17/13-46-03-90-12.jpg,images/13-46-03-90-12.jpg,贺树峰,https://www.ijq.tv/mingxing/14503311453445.html,https://image.ijq.tv/201512/17/13-46-03-90-12.jpg
刘小光,,刘建光,汉族,内地,1974-3-20,吉林市,170CM,71KG,A型,白羊座,辽宁民间艺术团,演员,,刘小光的新浪微博,《乡村爱情浪漫曲》,赵本山,https://image.ijq.tv/201512/17/13-38-28-60-12.jpg,images/13-38-28-60-12.jpg,刘小光,https://www.ijq.tv/mingxing/14503306943444.html,https://image.ijq.tv/201512/17/13-38-28-60-12.jpg
邹俊百,junbai Zou,邹爽,汉族,内地,1983-2-3,辽宁省大连市,178CM,63KG,A型,,中国戏曲学院,演员,海润影视,邹俊百的新浪微博,《尖刀战士》《江湖绝恋》,吴秀波,https://image.ijq.tv/201512/16/15-01-36-30-10.jpg,images/15-01-36-30-10.jpg,邹俊百,https://www.ijq.tv/mingxing/14502491983443.html,https://image.ijq.tv/201512/16/15-01-36-30-10.jpg
谢园,xieyuan,谢先生,满族,内地,1959-6-17,北京,175CM,65KG,A型,双子座,北京电影学院,演员,,谢园的新浪微博,《爱你没商量》《编外丈夫》《大喘气》《从头再来》,吴秀波,https://image.ijq.tv/201512/16/14-18-04-42-10.jpg,images/14-18-04-42-10.jpg,谢园,https://www.ijq.tv/mingxing/14502466513442.html,https://image.ijq.tv/201512/16/14-18-04-42-10.jpg
咏梅,yongmei,森吉德玛,蒙古族,内地,1970-2-14,内蒙古呼和浩特,168CM,54KG,O型,水瓶座,北京对外经济贸易大学,演员,,咏梅的新浪微博,《儿女的战争》《牧云的男人》《日照女人心》,张嘉译,https://image.ijq.tv/201911/26/10-27-06-80-46.jpg,images/10-27-06-80-46.jpg,咏梅,https://www.ijq.tv/mingxing/14502439383441.html,https://image.ijq.tv/201911/26/10-27-06-80-46.jpg
刘前程,DINO,前程,汉族,内地,1989-8-19,北京,171CM,65KG,A型,双子座,天星影视艺术学院,演员,,刘前程的新浪微博,《戴流苏耳环的少女》,钱韦杉,https://image.ijq.tv/201511/18/15-12-07-81-12.jpg,images/15-12-07-81-12.jpg,刘前程,https://www.ijq.tv/mingxing/14478307113440.html,https://image.ijq.tv/201511/18/15-12-07-81-12.jpg
李岱昆,daikun Li,,汉族,内地,1992-7-4,湖南省娄底市,180CM,64KG,A型,巨蟹座,中国传媒大学,演员,,李岱昆的新浪微博,《麻辣白玉堂》《乱世枭雄之爱无痕》《夏日狂奔》,郑曦,https://image.ijq.tv/201809/10/16-58-43-66-10.jpg,images/16-58-43-66-10.jpg,李岱昆,https://www.ijq.tv/mingxing/14473151473438.html,https://image.ijq.tv/201809/10/16-58-43-66-10.jpg
郑曦,Zhengxi,,汉族,内地,1984-3-19,浙江,181CM,65KG,AB型,巨蟹座,中国政法大学,演员,天润传媒,郑曦的新浪微博,《醉红尘》《芙蓉诀》,陈妍希,https://image.ijq.tv/201511/11/16-39-18-36-10.jpg,images/16-39-18-36-10.jpg,郑曦,https://www.ijq.tv/mingxing/14472311173437.html,https://image.ijq.tv/201511/11/16-39-18-36-10.jpg
邓英,dengying,,汉族,内地,1976-11-21,浙江衢州,169CM,52KG,A型,处女座,中央民族大学艺术系,演员,北京艺百合文化传媒,邓英的新浪微博,《无愧苍生》《天地粮人》《花非花》,范明,https://image.ijq.tv/201511/04/16-14-09-13-10.jpg,images/16-14-09-13-10.jpg,邓英,https://www.ijq.tv/mingxing/14466247903436.html,https://image.ijq.tv/201511/04/16-14-09-13-10.jpg
戴路,dailu,,汉族,内地,4-8,安徽芜湖,167CM,46KG,A型,白羊座,中央戏剧学院,演员,橙天智鸿文化经纪,戴路的新浪微博,《大世界》,乔振宇,https://image.ijq.tv/201511/01/10-36-36-89-10.jpg,images/10-36-36-89-10.jpg,戴路,https://www.ijq.tv/mingxing/14463453763435.html,https://image.ijq.tv/201511/01/10-36-36-89-10.jpg
刘俊峰,junfeng Liu,,汉族,内地,1988-8-21,西安,178CM,64KG,B型,处女座,上海戏剧学院,演员,贺盈时代,刘俊峰的新浪微博,《血样年华》,乔振宇,https://image.ijq.tv/201511/01/09-49-08-79-10.jpg,images/09-49-08-79-10.jpg,刘俊峰,https://www.ijq.tv/mingxing/14463424893434.html,https://image.ijq.tv/201511/01/09-49-08-79-10.jpg
宋晨,songchen,,汉族,内地,1990-6-28,河南安阳,183CM,78KG,O型,巨蟹座,北京电影学院,演员,,宋晨的新浪微博,《大世界》《回马枪》《上官婉儿》,乔振宇,https://image.ijq.tv/201511/01/09-03-55-83-10.jpg,images/09-03-55-83-10.jpg,宋晨,https://www.ijq.tv/mingxing/14463396593433.html,https://image.ijq.tv/201511/01/09-03-55-83-10.jpg
王冠,Benson,,汉族,内地,1987-6-17,山东青岛,185CM,65KG,O型,双子座,中央戏剧学院表演系,演员,京京拾捌文化经纪,王冠的新浪微博,《锦衣夜行》《武神赵子龙》,乔振宇,https://image.ijq.tv/201510/31/17-07-51-48-10.jpg,images/17-07-51-48-10.jpg,王冠,https://www.ijq.tv/mingxing/14462824263432.html,https://image.ijq.tv/201510/31/17-07-51-48-10.jpg
阿丽亚,aliya,,维吾尔族,内地,1992-11-21,新疆,169CM,46KG,A型,处女座,北方工业大学,"演员,模特",,阿丽亚的新浪微博,《大世界》,乔振宇,https://image.ijq.tv/201510/31/16-17-16-50-10.jpg,images/16-17-16-50-10.jpg,阿丽亚,https://www.ijq.tv/mingxing/14462790503431.html,https://image.ijq.tv/201510/31/16-17-16-50-10.jpg
费璇,fiona,璇子,汉族,内地,4-12,湖北荆州,170CM,47KG,A型,双子座,北京现代音乐学院,"演员,其他",,费璇的新浪微博,《天台爱情》《饭局也疯狂》,严屹宽,https://image.ijq.tv/201510/31/15-25-03-53-10.jpg,images/15-25-03-53-10.jpg,费璇,https://www.ijq.tv/mingxing/14462759113430.html,https://image.ijq.tv/201510/31/15-25-03-53-10.jpg
霍泥芳,nifang Huo,,汉族,内地,1987-6-27,北京,164CM,43KG,B型,巨蟹座,中央戏剧学院,演员,,霍泥芳的新浪微博,《魔鬼发卡》《夏天有风吹过》,李沁,https://image.ijq.tv/201510/28/13-31-35-55-10.jpg,images/13-31-35-55-10.jpg,霍泥芳,https://www.ijq.tv/mingxing/14460102443429.html,https://image.ijq.tv/201510/28/13-31-35-55-10.jpg
张铎,zhangduo,小张铎,汉族,内地,1982-1-17,陕西省西安市,176CM,65KG,O型,魔羯座,中央戏剧学院,演员,北京天雨视觉文化传媒,张铎的新浪微博,《大女当嫁》《铁人》《成成烽火》,吴镇宇,https://image.ijq.tv/201510/28/10-33-20-50-10.jpg,images/10-33-20-50-10.jpg,张铎,https://www.ijq.tv/mingxing/14459995713428.html,https://image.ijq.tv/201510/28/10-33-20-50-10.jpg
姚懿宸,YiYi,姚懿纯,汉族,内地,1981-11-2,安徽,166CM,47KG,A型,处女座,,"演员,主持人",天禾兄弟影视投资,姚懿宸的新浪微博,《黎明之前》《暗线》,吴镇宇,https://image.ijq.tv/201510/28/09-48-28-29-10.jpg,images/09-48-28-29-10.jpg,姚懿宸,https://www.ijq.tv/mingxing/14459966013427.html,https://image.ijq.tv/201510/28/09-48-28-29-10.jpg
林依婷,Lea,"婷婷,婷儿,林哥,依婷,婷公主",汉族,内地,1997-7-13,浙江杭州,168CM,42KG,AB型,巨蟹座,杭州绿城育华中学,"演员,歌手,主持人",,林依婷的新浪微博,《我的中学时代》《像孩子一样》,何明翰,https://image.ijq.tv/201510/27/10-59-45-23-10.jpg,images/10-59-45-23-10.jpg,林依婷,https://www.ijq.tv/mingxing/14459147543426.html,https://image.ijq.tv/201510/27/10-59-45-23-10.jpg
