中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
孙丹丹,,,汉族,内地,,山东济南,164CM,47KG,A型,处女座,上海戏剧学院,演员,,,《乱世书香》,,https://image.ijq.tv/201505/04/15-33-10-17-14.png,images/15-33-10-17-14.png,孙丹丹,https://www.ijq.tv/mingxing/2081.html,https://image.ijq.tv/201505/04/15-33-10-17-14.png
许明虎,Tiger Xu,明虎,汉族,内地,1987-02-22,山东省淄博市,173CM,62KG,B型,白羊座,北京武术队队、国家武术队、复旦大学新闻学院,演员,许明虎工作室,许明虎的新浪微博,《吉祥天宝》《少林寺传奇之大漠英豪》,,https://image.ijq.tv/201505/04/15-18-48-16-12.jpg,images/15-18-48-16-12.jpg,许明虎,https://www.ijq.tv/mingxing/2080.html,https://image.ijq.tv/201505/04/15-18-48-16-12.jpg
王艺铮,,,汉族,内地,1986-2-6,北京,176CM,,A型,水瓶座,中央戏剧学院,演员,,,《乱世书香》,,https://image.ijq.tv/201505/04/15-05-28-96-14.png,images/15-05-28-96-14.png,王艺铮,https://www.ijq.tv/mingxing/2079.html,https://image.ijq.tv/201505/04/15-05-28-96-14.png
徐冬梅,,,汉族,内地,1982-12-27,北京,167CM,55KG,B型,金牛座,北京戏曲学院,演员,守镇之舞成员,徐冬梅的新浪微博,《吉祥天宝》,,https://image.ijq.tv/201505/04/14-56-45-15-12.jpg,images/14-56-45-15-12.jpg,徐冬梅,https://www.ijq.tv/mingxing/2078.html,https://image.ijq.tv/201505/04/14-56-45-15-12.jpg
孙浩,,,汉族,内地,1969-1-14,陕西省西安市,174CM,70KG,B型,魔羯座,,"演员,歌手",,,《爷们儿》《后海不是海》,张嘉译,https://image.ijq.tv/201505/04/14-56-30-87-14.png,images/14-56-30-87-14.png,孙浩,https://www.ijq.tv/mingxing/2076.html,https://image.ijq.tv/201505/04/14-56-30-87-14.png
白凡,Bai Fan,,汉族,内地,1962-5-4,重庆,177CM,70KG,AB型,金牛座,,演员,北京恩典创艺传媒,白凡的新浪微博,《一念向北》《克拉恋人》,,https://image.ijq.tv/201505/04/14-36-03-35-12.jpg,images/14-36-03-35-12.jpg,白凡,https://www.ijq.tv/mingxing/2075.html,https://image.ijq.tv/201505/04/14-36-03-35-12.jpg
钱漪,Qianyi,,汉族,内地,1968-10-10,上海,177CM,60KG,B型,射手座,上海戏剧学院,演员,,钱漪的新浪微博,《化剑》《蜗居》《十三省》,搭档李立群 搭档张嘉译,https://image.ijq.tv/201505/04/14-28-15-24-10.jpg,images/14-28-15-24-10.jpg,钱漪,https://www.ijq.tv/mingxing/2077.html,https://image.ijq.tv/201505/04/14-28-15-24-10.jpg
阎青妤,,阎青,汉族,内地,5-4,北京后海的鸦儿胡同26号,163CM,,A型,金牛座,中华社会大学86届电影艺术系,演员,天禾兄弟电视电影投资有限公司,,《垂帘听政》《火烧圆明园》,,https://image.ijq.tv/201505/04/14-33-22-18-14.png,images/14-33-22-18-14.png,阎青妤,https://www.ijq.tv/mingxing/2074.html,https://image.ijq.tv/201505/04/14-33-22-18-14.png
李小燕,Li Xiaoyan,,汉族,内地,,北京,165CM,52KG,B型,狮子座,,演员,上海新文化国际交流有限公司,,《给幸福下订单》,,https://image.ijq.tv/201505/04/14-21-25-17-14.png,images/14-21-25-17-14.png,李小燕,https://www.ijq.tv/mingxing/2073.html,https://image.ijq.tv/201505/04/14-21-25-17-14.png
杨卿,Yoki,,汉族,内地,9-17,江苏 常州,168CM,45KG,B型,处女座,上海戏剧学院05导演系本科班,演员,北京天翼创媒文化传媒有限公司,杨卿的新浪微博,《给幸福下订单》,江铠同,https://image.ijq.tv/201505/04/14-11-41-95-14.png,images/14-11-41-95-14.png,杨卿,https://www.ijq.tv/mingxing/2071.html,https://image.ijq.tv/201505/04/14-11-41-95-14.png
朱茵,Zhu Yin,,汉族,内地,1958-05-27,上海,167CM,50KG,A型,双子座,,演员,上海话剧艺术中心,,《加油吧实习生》《孙老倔的幸福》《离婚律师》,王妍之 李幼斌,https://image.ijq.tv/201505/04/14-15-17-47-8.jpg,images/14-15-17-47-8.jpg,朱茵,https://www.ijq.tv/mingxing/2072.html,https://image.ijq.tv/201505/04/14-15-17-47-8.jpg
奚美娟,,,汉族,内地,1955-,上海,163CM,56KG,O型,天秤座,上海戏剧学院,演员,,,《爷们儿》《铁在烧》《儿女情长》,前夫周野芒,https://image.ijq.tv/201505/04/13-55-25-61-14.png,images/13-55-25-61-14.png,奚美娟,https://www.ijq.tv/mingxing/2070.html,https://image.ijq.tv/201505/04/13-55-25-61-14.png
赵毅新,Justin.Z.,赵煜鑫,汉族,内地,1988-1-2,黑龙江五常,182CM,71KG,AB型,魔羯座,黑龙江大学,"演员,主持人,模特",,赵毅新的新浪微博,《怒江之战》,angelababy,https://image.ijq.tv/201505/04/10-30-12-43-16.jpg,images/10-30-12-43-16.jpg,赵毅新,https://www.ijq.tv/mingxing/2067.html,https://image.ijq.tv/201505/04/10-30-12-43-16.jpg
史兰芽,,,汉族,内地,1971-12-2,浙江省杭州市余杭区,,,,射手座,中央戏剧学院表演系,,,,《过年》《围城》《曹雪芹》《危险关系》《红蜘蛛2》《守望幸福》《红日》《忠魂》《旗袍》,李幼斌,https://image.ijq.tv/201505/02/08-08-02-80-1.jpg,images/08-08-02-80-1.jpg,史兰芽,https://www.ijq.tv/mingxing/2066.html,https://image.ijq.tv/201505/02/08-08-02-80-1.jpg
张咏棋,Zhang Yongqi,棋姐,汉族,内地,1980-6-26,北京市,164CM,48KG,B型,巨蟹座,中央戏剧学院,演员,,张咏棋的新浪微博,《康熙微服私访记3》《百万新娘之爱无悔》《情满雪阳花》,李宗翰,https://image.ijq.tv/201504/30/15-36-17-10-7.jpg,images/15-36-17-10-7.jpg,张咏棋,https://www.ijq.tv/mingxing/2065.html,https://image.ijq.tv/201504/30/15-36-17-10-7.jpg
杨子骅,,杨君,回族,内地,1964-6-14,北京,177CM,69KG,AB型,双子座,,演员,北京新月明天文化传媒有限公司,,《一念向北》,,https://image.ijq.tv/201504/30/14-48-42-91-12.jpg,images/14-48-42-91-12.jpg,杨子骅,https://www.ijq.tv/mingxing/2063.html,https://image.ijq.tv/201504/30/14-48-42-91-12.jpg
李东恒,James,东恒,汉族,内地,11-4,成都,179CM,68KG,O型,天蝎座,中北英皇演艺专修学校、中国电子科技大学外国语学院,演员,瘸有钉影视文化工作室,李东恒的新浪微博,《一念向北》,杨幂 赵又廷,https://image.ijq.tv/201504/30/14-27-17-48-12.jpg,images/14-27-17-48-12.jpg,李东恒,https://www.ijq.tv/mingxing/2062.html,https://image.ijq.tv/201504/30/14-27-17-48-12.jpg
石洋子,,石扬子,汉族,内地,1985-2-16,长春,168CM,45KG,,,中北英皇演艺学院,演员,,石洋子的新浪微博,《一念向北》,,https://image.ijq.tv/201504/30/14-02-47-89-12.jpg,images/14-02-47-89-12.jpg,石洋子,https://www.ijq.tv/mingxing/2061.html,https://image.ijq.tv/201504/30/14-02-47-89-12.jpg
张浩然,,"然哥,正太,猴子",汉族,内地,1993-10-5,河南开封,171CM,50KG,B型,天秤座,吉林省艺术学院,演员,酝星文化公司,张浩然的新浪微博,《陆贞传奇》《镖门》,张晓晨 赵丽颖,https://image.ijq.tv/201504/30/13-40-06-75-12.jpg,images/13-40-06-75-12.jpg,张浩然,https://www.ijq.tv/mingxing/2059.html,https://image.ijq.tv/201504/30/13-40-06-75-12.jpg
王庆祥,,祥子,汉族,内地,1949-2-20,北京,178CM,74KG,AB型,双子座,,演员,天光地影影视经纪有限公司,,《一代宗师》《镖门》,,https://image.ijq.tv/201504/30/11-43-24-86-12.jpg,images/11-43-24-86-12.jpg,王庆祥,https://www.ijq.tv/mingxing/2058.html,https://image.ijq.tv/201504/30/11-43-24-86-12.jpg
