中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
王旭东,,阿东,汉族,内地,1995-8-10,北京,178CM,60KG,A型,狮子座,,演员,,王旭东的新浪微博,《李雷和韩梅梅》,张逸杰,https://image.ijq.tv/201706/10/10-03-51-65-26.jpg,images/10-03-51-65-26.jpg,王旭东,https://www.ijq.tv/mingxing/14970566844348.html,https://image.ijq.tv/201706/10/10-03-51-65-26.jpg
辛瑞琪,,,汉族,内地,1997-2-19,陕西西安,166CM,45KG,A型,双鱼座,北京电影学院,演员,童乐影视,辛瑞琪的新浪微博,《双世宠妃》《浪花一朵朵》,谭松韵,https://image.ijq.tv/201706/09/16-50-45-77-19.png,images/16-50-45-77-19.png,辛瑞琪,https://www.ijq.tv/mingxing/14969980374347.html,https://image.ijq.tv/201706/09/16-50-45-77-19.png
刘浠希,Lynn,小希,汉族,内地,1989-11-16,北京,167CM,44KG,O型,天蝎座,中央戏剧学院,演员,北京海润时代演艺经纪,刘浠希的新浪微博,《格子间女人》《大闹天宫》《爱你，万缕千丝》,搭档高云翔,https://image.ijq.tv/201706/09/15-48-57-87-10.jpg,images/15-48-57-87-10.jpg,刘浠希,https://www.ijq.tv/mingxing/14969944974346.html,https://image.ijq.tv/201706/09/15-48-57-87-10.jpg
李熹子,,,汉族,内地,1994-4-9,北京,180CM,60KG,A型,白羊座,湖北艺术学院,演员,,李熹子的新浪微博,《柜中美人》《刺客列传》,查杰,https://image.ijq.tv/201706/09/15-01-42-66-26.jpg,images/15-01-42-66-26.jpg,李熹子,https://www.ijq.tv/mingxing/14969892894345.html,https://image.ijq.tv/201706/09/15-01-42-66-26.jpg
王若雪,,,汉族,内地,1992-10-17,陕西省西安市,166CM,47KG,A型,天秤座,北京电影学院表演系,演员,童乐影视,王若雪的新浪微博,《人民检察官》《你这么爱我，我可要当真了》《纪委书记》,李小璐,https://image.ijq.tv/201706/09/11-39-04-46-19.png,images/11-39-04-46-19.png,王若雪,https://www.ijq.tv/mingxing/14969795134344.html,https://image.ijq.tv/201706/09/11-39-04-46-19.png
李林蔚,,,汉族,内地,1992-6-1,上海,164CM,45KG,A型,巨蟹座,上海戏剧学院,"演员,网红",,李林蔚的新浪微博,《Hello！女神》《青春最好时》,王思聪,https://image.ijq.tv/201706/08/17-18-36-64-19.png,images/17-18-36-64-19.png,李林蔚,https://www.ijq.tv/mingxing/14969135044343.html,https://image.ijq.tv/201706/08/17-18-36-64-19.png
尼利特龙,,,汉族,内地,1992-11-9,江西省南昌市,180CM,65KG,,天蝎座,北京电影学院,演员,,尼利特龙的新浪微博,《危城》《三生三世十里桃花》《凉生我们可不可以不忧伤》,孙怡,https://image.ijq.tv/201706/08/10-43-15-12-19.png,images/10-43-15-12-19.png,尼利特龙,https://www.ijq.tv/mingxing/14968895714340.html,https://image.ijq.tv/201706/08/10-43-15-12-19.png
崔尔康,Erkang Cui,尔康,汉族,内地,1991-6-14,山东省青岛市,183CM,65KG,A型,双子座,中央戏剧学院,演员,艺嘉创星,崔尔康的新浪微博,《江南皮革厂》《纽扣》《极品老司机》《顺风车》《寒冬》《在1996的终点等你》《我的月亮男执事》,,https://image.ijq.tv/201706/08/10-49-15-14-26.jpg,images/10-49-15-14-26.jpg,崔尔康,https://www.ijq.tv/mingxing/14968877994341.html,https://image.ijq.tv/201706/08/10-49-15-14-26.jpg
芮伟航,Yvon,,汉族,内地,1989-11-17<sup>,辽宁省丹东市,182CM,65KG,A型,天蝎座,北京电影学院,演员,,芮伟航的新浪微博,《锦绣未央》《修仙记之何仙姑传》《长沙保卫战》《恋歌》《神探狄仁杰4》,,https://image.ijq.tv/201706/07/16-35-10-72-26.jpg,images/16-35-10-72-26.jpg,芮伟航,https://www.ijq.tv/mingxing/14968235774339.html,https://image.ijq.tv/201706/07/16-35-10-72-26.jpg
蒋雪菲,,,汉族,内地,1992-12-31,上海,166CM,43KG,A型,魔羯座,,"演员,模特,网红",,蒋雪菲的新浪微博,《Hello！女神》,王思聪,https://image.ijq.tv/201706/07/16-14-49-88-19.png,images/16-14-49-88-19.png,蒋雪菲,https://www.ijq.tv/mingxing/14968232774337.html,https://image.ijq.tv/201706/07/16-14-49-88-19.png
李佳桐,september,李姝,汉族,内地,1980-10-23,浙江省湖州市,165CM,45KG,AB型,天秤座,上海戏剧学院99级表演系本科班,演员,,李佳桐的新浪微博,《乌龙闯情关》《向左走向右走》《陆小凤传奇之幽灵山庄》,搭档黄磊,https://image.ijq.tv/201706/07/16-00-09-20-10.jpg,images/16-00-09-20-10.jpg,李佳桐,https://www.ijq.tv/mingxing/14968223454338.html,https://image.ijq.tv/201706/07/16-00-09-20-10.jpg
卜冠今,,,汉族,内地,1994-5-25,湖北,162CM,45KG,B型,双子座,中央戏剧学院,演员,霍格沃兹魔法学校,卜冠今的新浪微博,《驴得水》,刘帅良,https://image.ijq.tv/201706/05/17-07-55-53-19.png,images/17-07-55-53-19.png,卜冠今,https://www.ijq.tv/mingxing/14966536384336.html,https://image.ijq.tv/201706/05/17-07-55-53-19.png
陈思瀚,,,汉族,内地,1995-5-20,北京,184CM,60KG,B型,金牛座,中央戏剧学院表演系,演员,,陈思瀚的新浪微博,《特工皇妃楚乔传》,赵丽颖 林更新,https://image.ijq.tv/201706/05/15-39-39-29-26.jpg,images/15-39-39-29-26.jpg,陈思瀚,https://www.ijq.tv/mingxing/14966458794335.html,https://image.ijq.tv/201706/05/15-39-39-29-26.jpg
邹承恩,Jason Tsou,邹介三,汉族,内地,1980-11-4,台湾省,180CM,70KG,B型,天蝎座,美国加州州立大学富尔顿分校,"演员,歌手",普拉嘉国际意像影艺股份有限公司,邹承恩的新浪微博,《痞子英雄》《闪亮的日子》《爱情ATM》《舞吧舞吧在一起》《哇！陈怡君》,搭档黄磊,https://image.ijq.tv/201706/05/11-20-11-10-10.jpg,images/11-20-11-10-10.jpg,邹承恩,https://www.ijq.tv/mingxing/14966327964333.html,https://image.ijq.tv/201706/05/11-20-11-10-10.jpg
张鑫,Kim,,汉族,内地,1996-07-07,南海,167CM,45KG,B型,巨蟹座,北京电影学院,演员,果然天空,张鑫的新浪微博,《校花的贴身高手Ⅱ》《鬼吹灯之牧野诡事》,金晨,https://image.ijq.tv/201706/05/11-49-16-18-26.jpg,images/11-49-16-18-26.jpg,张鑫,https://www.ijq.tv/mingxing/14966295414334.html,https://image.ijq.tv/201706/05/11-49-16-18-26.jpg
许奕,yokie,,汉族,内地,1992-4-25,北京,167CM,45KG,A型,金牛座,北京现代音乐学院,演员,向上影业,许奕的新浪微博,《超能联盟》《封灵记》《道士出山2伏魔军团》《鬼吹灯之牧野诡事》,金晨,https://image.ijq.tv/201706/05/10-22-15-56-26.jpg,images/10-22-15-56-26.jpg,许奕,https://www.ijq.tv/mingxing/14966278014332.html,https://image.ijq.tv/201706/05/10-22-15-56-26.jpg
赵秀蕾,,小小蕾,汉族,内地,1996-2-15,重庆璧山,164CM,45KG,A型,水瓶座,重庆大学,"演员,网红",,赵秀蕾的新浪微博,《青春最好时》《hello!女神》,王思聪,https://image.ijq.tv/201706/03/16-59-36-32-19.png,images/16-59-36-32-19.png,赵秀蕾,https://www.ijq.tv/mingxing/14964796504331.html,https://image.ijq.tv/201706/03/16-59-36-32-19.png
吕小雨,,小雨点,汉族,内地,2000-7-14,河北省,164CM,48KG,A型,巨蟹座,,演员,,吕小雨的新浪微博,《夏日甜心》《青春最好时》《绝望者游戏》《快把我哥带走》,张雪迎,https://image.ijq.tv/201706/03/15-08-06-52-19.png,images/15-08-06-52-19.png,吕小雨,https://www.ijq.tv/mingxing/14964733564329.html,https://image.ijq.tv/201706/03/15-08-06-52-19.png
熊玉婷,,,汉族,内地,1994-11-16,江西省萍乡市,167CM,40KG,A型,天蝎座,上海戏剧学院,演员,上海世像文化传媒有限公司,熊玉婷的新浪微博,《何以笙箫默》《校花的贴身高手2》《爱一次不够》《大泼猴》,,https://image.ijq.tv/201706/03/11-26-28-92-26.jpg,images/11-26-28-92-26.jpg,熊玉婷,https://www.ijq.tv/mingxing/14964548864328.html,https://image.ijq.tv/201706/03/11-26-28-92-26.jpg
