中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
李星,vicky,小杨钰莹,汉族,内地,10-20,河南郑州,163CM,47KG,,,,"歌手,其他",,李星的新浪微博,《友情》《全城搜索》《中国有个河南》,,https://image.ijq.tv/201911/22/11-09-12-70-47.png,images/11-09-12-70-47.png,李星,https://www.ijq.tv/mingxing/15743921307008.html,https://image.ijq.tv/201911/22/11-09-12-70-47.png
李星,,李小猩,汉族,内地,1988-11-23,南京,168CM,45KG,,射手座,南京艺术学院,演员,润泽工作室,李星的新浪微博,《花千骨》《铁核桃》《八十八家房客》《欢天喜地俏冤家》,卓凡鸿 利侯煜 傅程鹏,https://image.ijq.tv/201911/22/10-23-02-93-47.png,images/10-23-02-93-47.png,李星,https://www.ijq.tv/mingxing/15743893327007.html,https://image.ijq.tv/201911/22/10-23-02-93-47.png
李盈盈,Silvery,李寅崟,汉族,内地,1998-2-25,南京,166CM,46KG,,双鱼座,南京艺术学院,演员,华谊兄弟时尚,李盈盈的新浪微博,《如此可爱的我们》《未来的秘密》《喵！欢迎光临》,董又霖 丁飞俊 周昊天,https://image.ijq.tv/201911/22/09-54-04-42-47.png,images/09-54-04-42-47.png,李盈盈,https://www.ijq.tv/mingxing/15743875947006.html,https://image.ijq.tv/201911/22/09-54-04-42-47.png
班玛加,Efforts,,汉族,内地,1997-3-4,青海果洛,175CM,54KG,,双鱼座,北京电影学院,演员,,班玛加的新浪微博,《长风镇》《他与罗耶戴尔》,杨秀措 宋戴维 刘欣荣,https://image.ijq.tv/201911/20/11-45-45-59-47.png,images/11-45-45-59-47.png,班玛加,https://www.ijq.tv/mingxing/15742215157003.html,https://image.ijq.tv/201911/20/11-45-45-59-47.png
杨秀措,Yangshik Tso,,藏族,内地,1991-9-6,青海同德,165CM,20KG,,处女座,,"演员,歌手",杨秀措工作室,杨秀措的新浪微博,《静静的嘛呢石》《卓尼土司》《德吉的诉讼》《塔洛》,班玛加,https://image.ijq.tv/201911/20/10-58-52-96-47.png,images/10-58-52-96-47.png,杨秀措,https://www.ijq.tv/mingxing/15742186837002.html,https://image.ijq.tv/201911/20/10-58-52-96-47.png
刘阳,Cary,大鼻孔,汉族,内地,1-1,福建,181CM,65KG,,魔羯座,,网红,微博签约自媒体,刘阳的新浪微博,《抖音》,阿沁,https://image.ijq.tv/201911/20/10-27-46-70-47.png,images/10-27-46-70-47.png,刘阳,https://www.ijq.tv/mingxing/15742161347001.html,https://image.ijq.tv/201911/20/10-27-46-70-47.png
阿沁,Kakakaoo,"Kakakaoo,王清媛",汉族,内地,1996-7-7,重庆,160CM,42KG,,巨蟹座,,演员,,阿沁的新浪微博,《抖音》《美拍》,刘阳 王嘉尔,https://image.ijq.tv/201911/20/09-53-47-57-47.png,images/09-53-47-57-47.png,阿沁,https://www.ijq.tv/mingxing/15742147847000.html,https://image.ijq.tv/201911/20/09-53-47-57-47.png
王鲁,,,汉族,内地,1984-2-1,辽宁辽阳,181CM,69KG,,水瓶座,北京师范大学,"演员,歌手,主持人",,,《大的幸福》《爸爸父亲爹》《正阳门下》,朱亚文 倪大红,https://image.ijq.tv/201911/19/15-50-49-94-47.png,images/15-50-49-94-47.png,王鲁,https://www.ijq.tv/mingxing/15741498186999.html,https://image.ijq.tv/201911/19/15-50-49-94-47.png
张捷,Alex,,汉族,内地,,四川成都,176CM,63KG,AB型,双鱼座,四川音乐学院国际演艺学院,歌手,,张捷的新浪微博,《happyeverafter》《重生》《中国梦之声》,李立宇 艾菲 张天野 许斗斗,https://image.ijq.tv/201911/19/15-27-40-33-47.png,images/15-27-40-33-47.png,张捷,https://www.ijq.tv/mingxing/15741484386998.html,https://image.ijq.tv/201911/19/15-27-40-33-47.png
陆建艺,,,汉族,内地,1957,长春,,,,,吉林艺术学院戏剧系,"演员,电影人,其他",长影译制片分厂,,《咱家那些事》《远远地爱》《乱世三义》《又见红叶》,朱研 苗亮 张捷 王鲁,https://image.ijq.tv/201911/19/15-12-48-11-47.png,images/15-12-48-11-47.png,陆建艺,https://www.ijq.tv/mingxing/15741475476997.html,https://image.ijq.tv/201911/19/15-12-48-11-47.png
倪新宇,Gary,,汉族,内地,3-9,辽宁省沈阳,178CM,68KG,,双鱼座,沈阳音乐学院|北京电影学院|英国诺丁汉大学,"演员,歌手,主持人",山水世爵,倪新宇的新浪微博,《今夜有天使降临》《胜女的代价》《勇士之城》《下一站，别离》《新六指琴魔》《剑王朝》,陆建艺 朱研 苗亮,https://image.ijq.tv/201911/19/14-52-43-71-47.png,images/14-52-43-71-47.png,倪新宇,https://www.ijq.tv/mingxing/15741462636996.html,https://image.ijq.tv/201911/19/14-52-43-71-47.png
陈奕辰,,,汉族,内地,1996-10-9,,183CM,65KG,,,,演员,,陈奕辰的新浪微博,《心动的信号第二季》,杜海涛 张天,https://image.ijq.tv/201911/19/14-17-35-51-47.png,images/14-17-35-51-47.png,陈奕辰,https://www.ijq.tv/mingxing/15741442296995.html,https://image.ijq.tv/201911/19/14-17-35-51-47.png
王自健,,小王爷,汉族,内地,1984-3-28,北京市东城区,178CM,65KG,,白羊座,,"演员,主持人",北京星泽国际影视文化有限公司,王自健的新浪微博,《你好，疯子！》《咱们结婚吧》《玛格丽特的春天》《宣武门》,万茜 周一围 金士杰 李虹辰,https://image.ijq.tv/201911/19/11-50-03-40-47.png,images/11-50-03-40-47.png,王自健,https://www.ijq.tv/mingxing/15741353676993.html,https://image.ijq.tv/201911/19/11-50-03-40-47.png
张晗,,张涵晰,汉族,内地,,大连,165CM,55KG,,,解放军艺术学院,演员,中国国家话剧院,张晗的新浪微博,《军歌嘹亮》《辩护律师》《破天荒》《花儿与远方》,李雪健 刘莉莉 斓曦,https://image.ijq.tv/201911/19/11-17-34-39-47.png,images/11-17-34-39-47.png,张晗,https://www.ijq.tv/mingxing/15741334066992.html,https://image.ijq.tv/201911/19/11-17-34-39-47.png
张晗,hedy,,汉族,内地,,,168CM,45KG,,处女座,谢晋影视艺术学院,演员,尔汝文化,张晗的新浪微博,《皓镧传》《凤弈》《范先生的十里桃花开》,吴谨言 茅子俊 聂远,https://image.ijq.tv/201911/19/10-47-30-63-47.png,images/10-47-30-63-47.png,张晗,https://www.ijq.tv/mingxing/15741316216991.html,https://image.ijq.tv/201911/19/10-47-30-63-47.png
何德乾,,,汉族,内地,1991-9-12,,178CM,65KG,,,新疆艺术学院,演员,,何德乾的新浪微博,《嫌疑者说》《花儿与远方》《九州·海上牧云记》《阿恰》,黄维德 温碧霞 刘向京,https://image.ijq.tv/201911/19/10-28-21-94-47.png,images/10-28-21-94-47.png,何德乾,https://www.ijq.tv/mingxing/15741304776990.html,https://image.ijq.tv/201911/19/10-28-21-94-47.png
李云飞,,,汉族,内地,1982-1-8,辽宁,178CM,68KG,B型,魔羯座,中央戏剧学院,演员,,李云飞的新浪微博,《野百合也有春天》《我怕来不及》《现场铁证》,唐曾 徐小飒 王沐霖,https://image.ijq.tv/201911/19/10-07-40-71-47.png,images/10-07-40-71-47.png,李云飞,https://www.ijq.tv/mingxing/15741292386989.html,https://image.ijq.tv/201911/19/10-07-40-71-47.png
王沐霖,,,汉族,内地,1990-7-5,江苏泰州,179CM,65KG,,巨蟹座,南京大学,演员,,王沐霖的新浪微博,《台湾往事》《长安十二时辰》《浴血十四年》《心理罪》,马天宇,https://image.ijq.tv/201911/19/09-29-11-96-47.png,images/09-29-11-96-47.png,王沐霖,https://www.ijq.tv/mingxing/15741269226988.html,https://image.ijq.tv/201911/19/09-29-11-96-47.png
贾丽莉,,,汉族,内地,1985-12-25,浙江东阳,160CM,42KG,,魔羯座,上海戏剧学院,演员,上海新文化,贾丽莉的新浪微博,《戚家军》《高考时光》《爱情睡醒了》,李希侃 潘洲 舒一婷,https://image.ijq.tv/201911/18/18-05-05-91-47.png,images/18-05-05-91-47.png,贾丽莉,https://www.ijq.tv/mingxing/15740714786987.html,https://image.ijq.tv/201911/18/18-05-05-91-47.png
刘恩佳,,,汉族,内地,,,166CM,48KG,,水瓶座,中央戏剧学院,演员,,刘恩佳的新浪微博,《长城》《芝麻胡同》《28岁未成年》,鹿晗,https://image.ijq.tv/201911/18/14-24-44-70-46.jpg,images/14-24-44-70-46.jpg,刘恩佳,https://www.ijq.tv/mingxing/15740578396986.html,https://image.ijq.tv/201911/18/14-24-44-70-46.jpg
