中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
夏若妍,Nita,"张亚兰,雷瑟琳,小锺楚红,雷雷,夏三岁",汉族,内地,1990-1-8,台湾,170CM,45KG,A型,白羊座,,演员,,夏若妍的新浪微博,《A咖的路》《俏摩女抢头婚》《听见幸福》《料理高校生》《寒武纪》《一粒红尘》,简晨烨,https://image.ijq.tv/201706/22/11-38-58-55-19.png,images/11-38-58-55-19.png,夏若妍,https://www.ijq.tv/mingxing/14981021664380.html,https://image.ijq.tv/201706/22/11-38-58-55-19.png
梁超,,,汉族,内地,1978-3-3,河南焦作,168CM,80KG,O型,双鱼座,中央戏剧学院,演员,星璨（上海）文化传媒有限公司,梁超的新浪微博,《分手大师》《恶棍天使》《煎饼侠》《东北往事之破马张飞》,搭档邓超,https://image.ijq.tv/201706/21/16-07-42-69-10.jpg,images/16-07-42-69-10.jpg,梁超,https://www.ijq.tv/mingxing/14980324544379.html,https://image.ijq.tv/201706/21/16-07-42-69-10.jpg
吴亚衡,,,汉族,内地,3-9,北京丰台区,189CM,75KG,O型,双鱼座,西安电影学院表演系,"演员,歌手,主持人",,吴亚衡的新浪微博,《复合大师》,搭档贾乃亮 搭档邓超,https://image.ijq.tv/201706/21/15-20-43-71-10.jpg,images/15-20-43-71-10.jpg,吴亚衡,https://www.ijq.tv/mingxing/14980296284377.html,https://image.ijq.tv/201706/21/15-20-43-71-10.jpg
李浩菲,Lihaofei,,汉族,内地,1999-6-15,北京,164CM,43KG,AB型,双子座,北京舞蹈学院附属中学,演员,,李浩菲的新浪微博,《少女哪吒》,周冬雨,https://image.ijq.tv/201706/21/14-52-42-91-19.png,images/14-52-42-91-19.png,李浩菲,https://www.ijq.tv/mingxing/14980279414376.html,https://image.ijq.tv/201706/21/14-52-42-91-19.png
薛小冉,,,汉族,内地,09-07,天津,168CM,48KG,A型,狮子座,天津音乐学院,"演员,主持人,模特",,薛小冉的新浪微博,《屌丝男士第三季》《那小子真Diao》《暗战危城》《灵魂摆渡》,,https://image.ijq.tv/201706/21/15-52-56-31-26.jpg,images/15-52-56-31-26.jpg,薛小冉,https://www.ijq.tv/mingxing/14980264464378.html,https://image.ijq.tv/201706/21/15-52-56-31-26.jpg
杨韬歌,,,汉族,内地,1993-06-01,上海,178CM,60KG,B型,双子座,上海戏剧学院,演员,,杨韬歌的新浪微博,《重生之名流巨星》,郑业成,https://image.ijq.tv/201706/21/11-29-09-26-26.jpg,images/11-29-09-26-26.jpg,杨韬歌,https://www.ijq.tv/mingxing/14980132074374.html,https://image.ijq.tv/201706/21/11-29-09-26-26.jpg
李萌萌,Li Mengmeng,"李倚天,大萌儿",汉族,内地,1993-12-22,黑龙江省哈尔滨市,168CM,45KG,B型,魔羯座,北京电影学院,演员,,李萌萌的新浪微博,《中国游记：铁面人之谜》,,https://image.ijq.tv/201706/20/16-42-06-29-26.jpg,images/16-42-06-29-26.jpg,李萌萌,https://www.ijq.tv/mingxing/14979480554373.html,https://image.ijq.tv/201706/20/16-42-06-29-26.jpg
高可儿,Gao Longke,"高珑珂,珂珂",汉族,内地,1990-8-6,四川成都,170CM,49KG,B型,狮子座,中国传媒大学,演员,中国煤矿文工团话剧团,高可儿的新浪微博,《建国大业》《历史转折中的邓小平》《一又二分之一的夏天》《我的1997》,,https://image.ijq.tv/201706/20/15-04-40-33-19.png,images/15-04-40-33-19.png,高可儿,https://www.ijq.tv/mingxing/14979420314372.html,https://image.ijq.tv/201706/20/15-04-40-33-19.png
何昕霖,He Xin Lin,昕霖,回族,内地,1991-8-1,黑龙江省哈尔滨市,170CM,55KG,,狮子座,上海戏剧学院,演员,,何昕霖的新浪微博,《人民的名义》《西游记：女儿国》《医馆笑传2》,陆毅,https://image.ijq.tv/201706/19/15-14-10-20-19.png,images/15-14-10-20-19.png,何昕霖,https://www.ijq.tv/mingxing/14978564274371.html,https://image.ijq.tv/201706/19/15-14-10-20-19.png
丁川,,,汉族,内地,1992-10-11,北京,180CM,62KG,A型,天秤座,中央戏剧学院2011表演系研究生,演员,北京鑫宝源影视投资有限公司,丁川的新浪微博,《将军在上》《敢爱》,马思纯,https://image.ijq.tv/201706/19/14-20-30-65-19.png,images/14-20-30-65-19.png,丁川,https://www.ijq.tv/mingxing/14978532144370.html,https://image.ijq.tv/201706/19/14-20-30-65-19.png
