中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
杨森,,易木,汉族,内地,1985-7-23,北京,179CM,70KG,,狮子座,中央戏剧学院表演系,演员,不二映像,杨森的新浪微博,《婚后三十年》《相爱穿梭千年》,,https://image.ijq.tv/201811/19/13-32-37-51-10.jpg,images/13-32-37-51-10.jpg,杨森,https://www.ijq.tv/mingxing/15426055255548.html,https://image.ijq.tv/201811/19/13-32-37-51-10.jpg
许瑞航,,包子,汉族,内地,1996-6-10,,163CM,46KG,A型,双子座,北京现代音乐学院影视表演专业<sup class=,演员,,许瑞航的新浪微博,《蜀山降魔传》,,https://image.ijq.tv/201811/19/11-23-07-18-26.jpg,images/11-23-07-18-26.jpg,许瑞航,https://www.ijq.tv/mingxing/15425977475547.html,https://image.ijq.tv/201811/19/11-23-07-18-26.jpg
赵闪闪,,,汉族,内地,1996-8-17,浙江宁波,169CM,45KG,B型,狮子座,宁波大学,演员,,赵闪闪的新浪微博,《药仙》,,https://image.ijq.tv/201811/18/11-11-12-62-26.jpg,images/11-11-12-62-26.jpg,赵闪闪,https://www.ijq.tv/mingxing/15425084475545.html,https://image.ijq.tv/201811/18/11-11-12-62-26.jpg
周锐,,"周美锐,仙子锐,周仙子",汉族,内地,1992-9-8,湖南省常德市,179CM,63KG,O型,处女座,长沙理工大学,"演员,歌手",,周锐的新浪微博,《仙班校园2》《我是杀手女仆》《钟离凰》《jackpot》《在你离开我后的每一分钟》,,https://image.ijq.tv/201811/18/10-20-00-54-10.jpg,images/10-20-00-54-10.jpg,周锐,https://www.ijq.tv/mingxing/15425075635546.html,https://image.ijq.tv/201811/18/10-20-00-54-10.jpg
刘嘉格,,,汉族,内地,1992-11-2,北京东城区,165CM,43KG,O型,魔羯座,天津音乐学院,"演员,歌手",,刘嘉格的新浪微博,《古董局中局》《拜见宫主大人》,,https://image.ijq.tv/201811/17/15-07-16-40-10.jpg,images/15-07-16-40-10.jpg,刘嘉格,https://www.ijq.tv/mingxing/15424384055543.html,https://image.ijq.tv/201811/17/15-07-16-40-10.jpg
刘凌菱,,,汉族,内地,1990-12-24,,170CM,49KG,A型,魔羯座,,演员,北京环球艺动影业有限公司,刘凌菱的新浪微博,《幸福一家人》《擒狼》《苍穹下的灰姑娘》,,https://image.ijq.tv/201811/17/14-49-55-36-40.jpg,images/14-49-55-36-40.jpg,刘凌菱,https://www.ijq.tv/mingxing/15424376445544.html,https://image.ijq.tv/201811/17/14-49-55-36-40.jpg
欧阳妮妮,Nini Ou-yang,,汉族,内地,1996-3-9,台北市,167CM,47KG,AB型,双鱼座,台北市立大同高中,"演员,模特",,欧阳妮妮的新浪微博,《爱情急整室》《六弄咖啡馆》《前程似金》,傅娟 欧阳娜娜 欧阳菲菲,https://image.ijq.tv/201811/16/16-16-24-98-43.jpg,images/16-16-24-98-43.jpg,欧阳妮妮,https://www.ijq.tv/mingxing/15423561465540.html,https://image.ijq.tv/201811/16/16-16-24-98-43.jpg
姜依,,,汉族,内地,1996-12-17,,168CM,45KG,B型,射手座,,演员,Miss Q,姜依的新浪微博,《家有儿女》,,https://image.ijq.tv/201811/16/14-28-22-85-26.jpg,images/14-28-22-85-26.jpg,姜依,https://www.ijq.tv/mingxing/15423496745539.html,https://image.ijq.tv/201811/16/14-28-22-85-26.jpg
靳芊芊,,,汉族,内地,1995-1-5,北京,166CM,45KG,O型,魔羯座,北京电影学院,演员,,靳芊芊的新浪微博,《三国杀·幻》,,https://image.ijq.tv/201811/15/16-10-53-65-10.jpg,images/16-10-53-65-10.jpg,靳芊芊,https://www.ijq.tv/mingxing/15422694435537.html,https://image.ijq.tv/201811/15/16-10-53-65-10.jpg
艾伦,Allen,,汉族,内地,4-10,北京市,187CM,85KG,O型,白羊座,北京电影学院,演员,北京开心麻花文化发展有限公司,艾伦的新浪微博,《羞羞的铁拳》《夏洛特烦恼》《情圣》,马丽 沈腾,https://image.ijq.tv/201811/15/14-31-16-51-10.jpg,images/14-31-16-51-10.jpg,艾伦,https://www.ijq.tv/mingxing/15422634625536.html,https://image.ijq.tv/201811/15/14-31-16-51-10.jpg
宋丹黎,,,汉族,内地,1993-8-14,,168CM,45KG,B型,狮子座,北京科技大学,"演员,网红",MissQ,宋丹黎的新浪微博,《痞子高手之潜龙在渊》,张嘉希,https://image.ijq.tv/201811/15/10-57-24-23-26.jpg,images/10-57-24-23-26.jpg,宋丹黎,https://www.ijq.tv/mingxing/15422503665535.html,https://image.ijq.tv/201811/15/10-57-24-23-26.jpg
赵凌彬,,"赵颖,赵梓源",汉族,内地,1995-6-13,北京,168CM,55KG,A型,双子座,解放军艺术学院,演员,北京天翼创媒,赵凌彬的新浪微博,《护花高手在都市》《我不能恋爱的女朋友》《区小队》《光荣街警事》,任晗 温哲轩 李泽宇,https://image.ijq.tv/201811/14/16-16-47-49-43.jpg,images/16-16-47-49-43.jpg,赵凌彬,https://www.ijq.tv/mingxing/15421833605534.html,https://image.ijq.tv/201811/14/16-16-47-49-43.jpg
王婉晨,Alisa,,汉族,内地,8-30,辽宁省鞍山市,166CM,47KG,O型,处女座,北京电影学院,"演员,歌手",,王婉晨的新浪微博,《天台爱情》《伤口》《北漂童话》《恋爱操控师》《月光姐妹》,,https://image.ijq.tv/201811/14/14-04-46-92-10.jpg,images/14-04-46-92-10.jpg,王婉晨,https://www.ijq.tv/mingxing/15421754425533.html,https://image.ijq.tv/201811/14/14-04-46-92-10.jpg
张嘉希,,,汉族,内地,10-03,北京,168CM,45KG,B型,天秤座,北京市二十一世纪实验学校,演员,Miss Q,张嘉希的新浪微博,《演员的品格》《喵喵汪汪有妖怪》,郑锐彬,https://image.ijq.tv/201811/14/10-34-52-80-26.jpg,images/10-34-52-80-26.jpg,张嘉希,https://www.ijq.tv/mingxing/15421628445532.html,https://image.ijq.tv/201811/14/10-34-52-80-26.jpg
孙芮,Sun Rui,"三妹,three,3哥",汉族,内地,1995-7-29,哈尔滨,170CM,55KG,A型,狮子座,,"演员,歌手",上海丝芭文化传媒集团有限公司,孙芮的新浪微博,《极速前进第三季》《源动力》《惊喜旅程》,徐伊人 冯薪朵 莫寒 戴萌,https://image.ijq.tv/201811/13/16-46-30-73-43.jpg,images/16-46-30-73-43.jpg,孙芮,https://www.ijq.tv/mingxing/15420986705531.html,https://image.ijq.tv/201811/13/16-46-30-73-43.jpg
毛乐,,毛晟霖,蒙古族,内地,4-9,北京,172CM,58KG,O型,白羊座,北京电影学院,演员,,毛乐的新浪微博,《芝麻胡同》《京城大状师》《大明奇才》《双龙传》《风流少年唐伯虎》,,https://image.ijq.tv/201811/13/14-45-03-54-10.jpg,images/14-45-03-54-10.jpg,毛乐,https://www.ijq.tv/mingxing/15420914875530.html,https://image.ijq.tv/201811/13/14-45-03-54-10.jpg
李昀锐,,,汉族,内地,1996-8-24,湖北武汉,180CM,70KG,B型,狮子座,华中科技大学,演员,,李昀锐的新浪微博,《龙的厨房》《恋与偶像》,刘冬沁,https://image.ijq.tv/201811/13/14-37-07-60-26.jpg,images/14-37-07-60-26.jpg,李昀锐,https://www.ijq.tv/mingxing/15420909795529.html,https://image.ijq.tv/201811/13/14-37-07-60-26.jpg
刘也,리우예,"小也,也子,六爷",汉族,内地,1994-11-15,吉林松原,175CM,65KG,A型,天蝎座,,演员,海尧（上海）影视传媒有限公司,刘也的新浪微博,《TOPNOW》,赵品霖 俞更寅 蔡徐坤 何屹繁,https://image.ijq.tv/201811/13/11-45-44-41-43.jpg,images/11-45-44-41-43.jpg,刘也,https://www.ijq.tv/mingxing/15420161525528.html,https://image.ijq.tv/201811/13/11-45-44-41-43.jpg
陆思恒,Louis,"变相怪杰,呱呱,",汉族,内地,1993-6-9,广州,175CM,65KG,A型,双子座,广州番禹职业技术学院,演员,,陆思恒的新浪微博,《燃烧吧少年！》《丝路上有你》,白澍 王钰威,https://image.ijq.tv/201811/12/16-56-06-17-43.jpg,images/16-56-06-17-43.jpg,陆思恒,https://www.ijq.tv/mingxing/15420129175527.html,https://image.ijq.tv/201811/12/16-56-06-17-43.jpg
王钰威,,,汉族,内地,1998-9-19,杭州,183CM,70KG,A型,处女座,上海电影学院,演员,海清工作室,王钰威的新浪微博,《燃烧吧少年！》,韩沐伯 伍嘉成 宾俊杰,https://image.ijq.tv/201811/12/15-47-55-28-43.jpg,images/15-47-55-28-43.jpg,王钰威,https://www.ijq.tv/mingxing/15420085035525.html,https://image.ijq.tv/201811/12/15-47-55-28-43.jpg
