中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
覃培军,,,汉族,内地,1990-12-3,陕西省安康,174CM,70KG,,射手座,,"演员,其他",北京黑炭文化传媒,覃培军的新浪微博,《我是路人甲》《囧女二三事》,王婷 万国鹏,https://image.ijq.tv/201909/10/16-57-24-36-47.png,images/16-57-24-36-47.png,覃培军,https://www.ijq.tv/mingxing/15681057466519.html,https://image.ijq.tv/201909/10/16-57-24-36-47.png
姜涛,JiangTao,,汉族,内地,1992-5-11,黑龙江省齐齐哈尔市,175CM,62KG,,金牛座,黑龙江艺术学院,演员,,姜涛的新浪微博,《我是路人甲》《少帅》《入赘豪门》《浴缸里的女人》《驱魔少年2》,万国鹏 覃培军,https://image.ijq.tv/201909/10/16-38-37-35-47.png,images/16-38-37-35-47.png,姜涛,https://www.ijq.tv/mingxing/15681046886518.html,https://image.ijq.tv/201909/10/16-38-37-35-47.png
王靖雯,,,汉族,内地,7-10,浙江,168CM,46KG,,巨蟹座,上海戏剧学院,演员,泰洋川禾|动霸影业,王靖雯的新浪微博,《八分钟的温暖》《深夜食堂》,彭于晏 邓超 魏晨,https://image.ijq.tv/201909/10/15-53-19-18-47.png,images/15-53-19-18-47.png,王靖雯,https://www.ijq.tv/mingxing/15681019616517.html,https://image.ijq.tv/201909/10/15-53-19-18-47.png
周慧,,,汉族,内地,,大连,170CM,46KG,,水瓶座,中央戏剧学院,演员,,周慧的新浪微博,《陪读妈妈》《藤科动物也凶猛》,梅婷 许亚军 邬君梅 胡先煦,https://image.ijq.tv/201909/10/15-24-58-72-47.png,images/15-24-58-72-47.png,周慧,https://www.ijq.tv/mingxing/15681002736516.html,https://image.ijq.tv/201909/10/15-24-58-72-47.png
郑暐达,Anderson,,汉族,内地,1991-3-21,台湾,177CM,65KG,,白羊座,实践大学资讯管理系,演员,祖與占影像製作,郑暐达的新浪微博,《我喜欢你你知道吗》《5月一号》《昆仑归》《外乡女》,沈建宏 吴思贤 陈语安 纪培慧,https://image.ijq.tv/201909/10/11-53-26-64-47.png,images/11-53-26-64-47.png,郑暐达,https://www.ijq.tv/mingxing/15680875786513.html,https://image.ijq.tv/201909/10/11-53-26-64-47.png
解至腾,,解磊,汉族,内地,1-20,济南,186CM,80KG,,魔羯座,中央戏剧学院,演员,,解至腾的新浪微博,《林海雪原》《大地情深》《午夜微博》《迷中局》,唐禹哲 宋春丽 陈瑾,https://image.ijq.tv/201909/10/10-20-12-11-47.png,images/10-20-12-11-47.png,解至腾,https://www.ijq.tv/mingxing/15680819756511.html,https://image.ijq.tv/201909/10/10-20-12-11-47.png
简莉纹,,,汉族,内地,1996-3-1,台湾,167CM,45KG,,双鱼座,,演员,,简莉纹的新浪微博,《我喜欢你，你知道吗》《大学生了没》《美丽见习生》,沈建宏 吴思贤 陈语安 郑暐达 纪培慧,https://image.ijq.tv/201909/10/09-45-46-98-47.png,images/09-45-46-98-47.png,简莉纹,https://www.ijq.tv/mingxing/15680799166510.html,https://image.ijq.tv/201909/10/09-45-46-98-47.png
田璐,Tian Lu,,汉族,内地,1982-9-1,陕西西安,172CM,65KG,,处女座,北京电影学院,演员,,田璐的新浪微博,《将军》《决不放弃》《追根究底》《猎天狼》,温峥嵘,https://image.ijq.tv/201909/09/17-45-20-91-46.jpg,images/17-45-20-91-46.jpg,田璐,https://www.ijq.tv/mingxing/15680223096508.html,https://image.ijq.tv/201909/09/17-45-20-91-46.jpg
肖剑,,,汉族,内地,1977-8-23,天津,164CM,50KG,,处女座,解放军艺术学院,演员,,肖剑的新浪微博,《尊严》《厨缘》《武林外传》,闫妮 沙溢 姚晨,https://image.ijq.tv/201909/09/17-44-31-63-47.png,images/17-44-31-63-47.png,肖剑,https://www.ijq.tv/mingxing/15680222406509.html,https://image.ijq.tv/201909/09/17-44-31-63-47.png
王建,,,汉族,内地,1991-4-9,山东,178CM,70KG,,白羊座,北京电影学院,演员,,王建的新浪微博,《恐怖学院》《纯真与诱惑》《处女座的把戏》《黑匣子》,王建 马林琦 王如 李世红,https://image.ijq.tv/201909/09/17-25-45-75-47.png,images/17-25-45-75-47.png,王建,https://www.ijq.tv/mingxing/15680211126507.html,https://image.ijq.tv/201909/09/17-25-45-75-47.png
贾梓媛,,,汉族,内地,11-16,,,,,天蝎座,中央戏剧学院,演员,,贾梓媛的新浪微博,《我是班主任》,喻恩泰 姚静 常文煊 王俊凯,https://image.ijq.tv/201909/09/16-58-41-41-47.png,images/16-58-41-41-47.png,贾梓媛,https://www.ijq.tv/mingxing/15680194846505.html,https://image.ijq.tv/201909/09/16-58-41-41-47.png
唐滤晶,,,汉族,内地,1989-2-4,湖南省,183CM,75KG,,白羊座,中央戏剧学院,演员,,唐滤晶的新浪微博,《毛泽东三兄弟》《亮剑3之雷霆战将》,吴谨言,https://image.ijq.tv/201909/09/16-42-10-88-46.jpg,images/16-42-10-88-46.jpg,唐滤晶,https://www.ijq.tv/mingxing/15680183836504.html,https://image.ijq.tv/201909/09/16-42-10-88-46.jpg
董永,DONG YONG,,汉族,内地,1980-9-26,邢台市隆尧县,180CM,70KG,,天秤座,上海戏剧学院,演员,北京泽恩东来文化传播有限公司,董永的新浪微博,《太行之脊》《重生》《毛泽东在才溪》《一马三司令》,黄海冰 候祥玲 汤镇宗 迟志强,https://image.ijq.tv/201909/09/16-15-09-18-47.png,images/16-15-09-18-47.png,董永,https://www.ijq.tv/mingxing/15680167056503.html,https://image.ijq.tv/201909/09/16-15-09-18-47.png
孙嘉俊,,,汉族,内地,,北京,175CM,50KG,,双子座,,演员,,孙嘉俊的新浪微博,《你是我的答案》,郭晓东 吴谨言 赵顺然 潘时七,https://image.ijq.tv/201909/09/15-58-30-43-46.jpg,images/15-58-30-43-46.jpg,孙嘉俊,https://www.ijq.tv/mingxing/15680159046502.html,https://image.ijq.tv/201909/09/15-58-30-43-46.jpg
梁斯文,,,汉族,内地,,上海,165CM,45KG,,,,演员,,梁斯文的新浪微博,《你是我的答案》,吴谨言 郭晓冬,https://image.ijq.tv/201909/09/15-42-09-61-46.jpg,images/15-42-09-61-46.jpg,梁斯文,https://www.ijq.tv/mingxing/15680149236500.html,https://image.ijq.tv/201909/09/15-42-09-61-46.jpg
齐纪深,,,汉族,内地,1991-2-6,北京,180CM,66KG,,水瓶座,,演员,,齐纪深的新浪微博,《天福山起义》《一马三司令》《冒牌镖师》《女兵突击》《问天录》,邢昭林 菅韧姿,https://image.ijq.tv/201909/09/15-42-18-80-47.png,images/15-42-18-80-47.png,齐纪深,https://www.ijq.tv/mingxing/15680148906501.html,https://image.ijq.tv/201909/09/15-42-18-80-47.png
姜淼,Jiangmiao,,汉族,内地,,齐齐哈尔市,170CM,50KG,,射手座,解放军艺术学院,"演员,其他",中国东方乐团|八一电影制片厂|演员剧团,姜淼的新浪微博,《女兵突击》《一马三司令》《初心》《商魂》,张明健 李君峰 吴其江 李幼斌,https://image.ijq.tv/201909/09/15-17-38-24-47.png,images/15-17-38-24-47.png,姜淼,https://www.ijq.tv/mingxing/15680134266499.html,https://image.ijq.tv/201909/09/15-17-38-24-47.png
脱一然,,,满族,内地,1972-8-21,开原,180CM,68KG,,狮子座,吉林艺术学院,演员,中国大演艺集团,脱一然的新浪微博,《领袖1935》《军中乐园》《我的少女时代》《太行山上》《大会师》,王晖 陈大伟 董永,https://image.ijq.tv/201909/09/14-57-57-60-47.png,images/14-57-57-60-47.png,脱一然,https://www.ijq.tv/mingxing/15680121936498.html,https://image.ijq.tv/201909/09/14-57-57-60-47.png
杨轶然,,,汉族,内地,,济南,178CM,70KG,,,北京电影学院,演员,,杨轶然的新浪微博,《刘伯承元帅》《法官日记》《洪湖赤卫队》《三军大会师》,刘之冰 王嘉 王晖 梁春书,https://image.ijq.tv/201909/09/14-30-03-63-47.png,images/14-30-03-63-47.png,杨轶然,https://www.ijq.tv/mingxing/15680105626497.html,https://image.ijq.tv/201909/09/14-30-03-63-47.png
梁笑,,,汉族,内地,,,183CM,76KG,,,天津音乐学院,演员,福建人民艺术剧院演员剧团,,《一马三司令》《时间都去哪了》《秋官课院之狄仁杰浮世传奇》《九州海上牧云记》,张明健 李君峰 吴其江 李幼斌,https://image.ijq.tv/201909/09/14-02-45-12-47.png,images/14-02-45-12-47.png,梁笑,https://www.ijq.tv/mingxing/15680089276496.html,https://image.ijq.tv/201909/09/14-02-45-12-47.png
