中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
谢君豪,,Tse Kwan Ho,汉族,内地,1963-3-23,香港,173CM,56KG,,白羊座,香港演艺学院戏剧学院表演系毕业,演员,,谢君豪的新浪微博,《华胥引之绝爱之城》《锦绣缘华丽冒险》,好友范文芳,https://image.ijq.tv/201412/27/15-26-41-61-12.jpg,images/15-26-41-61-12.jpg,谢君豪,https://www.ijq.tv/mingxing/835.html,https://image.ijq.tv/201412/27/15-26-41-61-12.jpg
张恒,Rolling,,汉族,内地,,安徽合肥,170CM,50KG,B型,射手座,北京电影学院,演员,北京拾捌文化经纪有限公司,张恒的新浪微博,《华胥引之绝爱之城》,,https://image.ijq.tv/201412/27/15-18-58-12-12.jpg,images/15-18-58-12-12.jpg,张恒,https://www.ijq.tv/mingxing/834.html,https://image.ijq.tv/201412/27/15-18-58-12-12.jpg
朱子岩,Zhuziyan,朱泠谛,汉族,内地,01-01,贵州省贵阳市,171CM,55KG,B型,白羊座,北京电影学院表演学院,演员,,朱子岩的新浪微博,《那些迷人的往事》《那一世》,搭档韩雪,https://image.ijq.tv/201504/03/14-23-16-49-10.jpg,images/14-23-16-49-10.jpg,朱子岩,https://www.ijq.tv/mingxing/833.html,https://image.ijq.tv/201504/03/14-23-16-49-10.jpg
张曦文,,张玥,汉族,内地,1980-3-7,哈尔滨,166CM,48KG,A型,双鱼座,中央戏剧学院高职,演员,,张曦文的新浪微博,《一路上有你》《让爱自由》,,https://image.ijq.tv/201502/02/14-16-34-86-10.jpg,images/14-16-34-86-10.jpg,张曦文,https://www.ijq.tv/mingxing/832.html,https://image.ijq.tv/201502/02/14-16-34-86-10.jpg
白柳汐,,白洁,汉族,内地,10-24,河北,168CM,45KG,O型,天蝎座,北京电影学院表演系,演员,盛夏星空影视传媒,白柳汐的新浪微博,《我有一个梦》《神医传奇》《乞丐皇帝与大脚皇后》,叶璇,https://image.ijq.tv/201412/27/14-39-27-88-8.jpg,images/14-39-27-88-8.jpg,白柳汐,https://www.ijq.tv/mingxing/831.html,https://image.ijq.tv/201412/27/14-39-27-88-8.jpg
安泽豪,An Zehao,,汉族,内地,10-17,甘肃省兰州市,175CM,75KG,B型,天秤座,上海戏剧学院,演员,上海话剧艺术中心,,《站在你背后》《新四大名捕》《冷枪》《毒牙》,好友郑国霖,https://image.ijq.tv/201504/03/14-09-26-77-10.jpg,images/14-09-26-77-10.jpg,安泽豪,https://www.ijq.tv/mingxing/830.html,https://image.ijq.tv/201504/03/14-09-26-77-10.jpg
任晗,Ren Han,"凌子,晗小小",汉族,内地,1987-10-22,湖北省襄阳市,167CM,46KG,AB型,天秤座,北京电影学院|武汉大学,演员,北京艺百合文化传播有限公司,,《傻春》《铁道游击队2》《聂荣臻》,,https://image.ijq.tv/201412/27/14-23-24-10-14.jpg,images/14-23-24-10-14.jpg,任晗,https://www.ijq.tv/mingxing/829.html,https://image.ijq.tv/201412/27/14-23-24-10-14.jpg
王耀庆,David Wang,,汉族,内地,1974-7-15,台湾,178CM,72KG,AB型,巨蟹座,辅仁大学大众传播学院影像传播系,演员,北京君为文化传播有限公司,王耀庆的新浪微博,《创业时代》《失恋33天》《小爸爸 》《毕业歌》,密友林奕华 密友刘若英 搭档滕华涛 搭档胡玫,https://image.ijq.tv/201503/17/10-12-30-22-14.jpg,images/10-12-30-22-14.jpg,王耀庆,https://www.ijq.tv/mingxing/827.html,https://image.ijq.tv/201503/17/10-12-30-22-14.jpg
秦雪,,"小雪,雪儿",汉族,内地,7-31,山东省,169CM,50KG,AB型,狮子座,河北传媒学院,"演员,歌手,主持人",京都世纪文化发展有限公司,秦雪的新浪微博,《西施秘史》《内线前传》《英雄时代》,,https://image.ijq.tv/201412/27/14-00-19-22-14.jpg,images/14-00-19-22-14.jpg,秦雪,https://www.ijq.tv/mingxing/828.html,https://image.ijq.tv/201412/27/14-00-19-22-14.jpg
张志坚,,张治坚,汉族,内地,1955-10-5,南京,178CM,75KG,B型,天秤座,,演员,北京华谊兄弟时代文化经纪有限公司,,《人民的名义》《人间正道是沧桑》,吴刚,https://image.ijq.tv/201412/27/13-35-31-17-11.jpg,images/13-35-31-17-11.jpg,张志坚,https://www.ijq.tv/mingxing/825.html,https://image.ijq.tv/201412/27/13-35-31-17-11.jpg
郭珍霓,Jenny,,汉族,内地,1982-1-8,黑龙江哈尔滨,168CM,46KG,AB型,魔羯座,中央戏剧学院2002级表演系,演员,,,《命运交响曲》《流泪的新娘》《画圣吴道子》《母仪天下》,搭档余少群 搭档杨洋 搭档李解,https://image.ijq.tv/201412/27/13-23-36-78-10.jpg,images/13-23-36-78-10.jpg,郭珍霓,https://www.ijq.tv/mingxing/826.html,https://image.ijq.tv/201412/27/13-23-36-78-10.jpg
郑晓东,,东东,汉族,内地,1983-6-30,山东龙口,180CM,70KG,O型,巨蟹座,中央戏剧学院01级表演系,演员,北京九彩虹文化传媒有限公司,郑晓东的新浪微博,《八大豪侠》《新萍踪侠影》《大内密探灵灵狗》《财神客栈》,密友严昆 密友张檬 密友张歆艺 密友董璇,https://image.ijq.tv/201412/27/11-58-26-89-14.jpg,images/11-58-26-89-14.jpg,郑晓东,https://www.ijq.tv/mingxing/824.html,https://image.ijq.tv/201412/27/11-58-26-89-14.jpg
惠英红,Kara Wai,"小红姐,大红,红姨",满族,内地,1960-2-2,香港,163CM,50KG,AB型,水瓶座,,演员,英皇娱乐|EEG,,《长辈》《霸王花》《心魔》《创世纪》,哥哥惠天赐 密友钟慧冰 搭档林心如 搭档佘诗曼,https://image.ijq.tv/201412/27/11-39-07-77-14.jpg,images/11-39-07-77-14.jpg,惠英红,https://www.ijq.tv/mingxing/823.html,https://image.ijq.tv/201412/27/11-39-07-77-14.jpg
宋洋,,,汉族,内地,7-13,福建福州,178CM,75KG,O型,巨蟹座,北京电影学院（表演系）,演员,唐人影视,宋洋的新浪微博,《仙剑奇侠传三》《叶问》《箭士柳白猿》《神雕侠侣》,,https://image.ijq.tv/201412/26/22-37-14-85-11.jpg,images/22-37-14-85-11.jpg,宋洋,https://www.ijq.tv/mingxing/822.html,https://image.ijq.tv/201412/26/22-37-14-85-11.jpg
黄文豪,Howie,,,内地,1962-8-4,台湾,174CM,68KG,O型,狮子座,台湾复兴剧校,演员,上海阿诺影视文化工作室,黄文豪的新浪微博,《少年四大名捕》,搭档方中信,https://image.ijq.tv/201503/11/10-17-02-84-11.jpg,images/10-17-02-84-11.jpg,黄文豪,https://www.ijq.tv/mingxing/821.html,https://image.ijq.tv/201503/11/10-17-02-84-11.jpg
许瑶璇,Sunnie,,汉族,内地,1-16,深圳,166CM,43KG,B型,水瓶座,中央戏剧学院,演员,,许瑶璇的新浪微博,《和空姐一起的日子》《小菊的春天》,袁文康,https://image.ijq.tv/201412/26/16-17-52-45-14.jpg,images/16-17-52-45-14.jpg,许瑶璇,https://www.ijq.tv/mingxing/820.html,https://image.ijq.tv/201412/26/16-17-52-45-14.jpg
沈泰,Shengtai,,满族,内地,10-30,天津,180CM,66KG,AB型,处女座,北京电影学院2003级表演系本科,演员,,沈泰的新浪微博,《爱情有点蓝》《恋了爱了》《骄阳似我》《卫子夫》《上古情歌》,搭档周丽淇,https://image.ijq.tv/201412/26/15-23-28-62-10.jpg,images/15-23-28-62-10.jpg,沈泰,https://www.ijq.tv/mingxing/819.html,https://image.ijq.tv/201412/26/15-23-28-62-10.jpg
林好,Lin Hao,,汉族,内地,1981-5-16,梅州市,165CM,45KG,AB型,金牛座,中央戏剧学院,演员,鼎龙达（北京）演艺经纪有限公司,,《远山》《爱你一生》《家有儿女》《血色浪漫》,韩雯雯,https://image.ijq.tv/201412/26/14-55-15-43-8.jpg,images/14-55-15-43-8.jpg,林好,https://www.ijq.tv/mingxing/817.html,https://image.ijq.tv/201412/26/14-55-15-43-8.jpg
朱刚日尧,,晓朱,汉族,内地,1988-6-5,贵州,180CM,56KG,A型,白羊座,中央戏剧学院 中国戏曲学院附中,演员,喜天影视,朱刚日尧的新浪微博,《孔子春秋》《人间至味是清欢》,,https://image.ijq.tv/201509/02/15-29-44-48-12.jpg,images/15-29-44-48-12.jpg,朱刚日尧,https://www.ijq.tv/mingxing/816.html,https://image.ijq.tv/201509/02/15-29-44-48-12.jpg
贺刚,Gang He,刚刚,汉族,内地,1982-07-01,山西平遥,179CM,76KG,O型,巨蟹座,湖南省怀化学院,演员,北京鑫宝源影视投资有限公司,贺刚的新浪微博,《梅艳芳菲》《流星蝴蝶剑》《家的N次方》《北京青年》,搭档陈楚河 搭档赵文琪 搭档高露,https://image.ijq.tv/201503/03/11-42-03-26-10.jpg,images/11-42-03-26-10.jpg,贺刚,https://www.ijq.tv/mingxing/815.html,https://image.ijq.tv/201503/03/11-42-03-26-10.jpg
